teks,target_bank,sentimen
"Terus terang, integrasi dengan berbagai platform digital di Bank BNI seamless, walaupun AC di kantor cabang Bank Mandiri kurang dingin, gerah nunggu total.",Bank Mandiri,negatif
"Kalau menurut saya, Bank Mandiri overall bagus, sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan dan ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih!, beda cerita kalau keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,campuran
"Kalau menurut saya, pas lagi butuh dana darurat, keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising banget. Mending pindah ke Bank BCA aja kayaknya.",Bank BRI,negatif
"Pengalaman pribadiku sih, ketika lagi traveling, petugas security Bank BNI kadang kurang ramah ke nasabah bener-bener. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Kesel gila sama Bank BRI, sejak kemarin CS Bank BRI sering putus sambungan di tengah pembicaraan.",Bank BRI,negatif
"Atm bank bri jarang kosong uangnya, selalu terisi, walaupun sistem Bank BNI pernah down berhari-hari, gak bisa akses dana.",Bank BRI,positif
"Sebagai yang first time banking, tampilan Livin by Mandiri modern dan user-friendly, enak dilihat. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Minggu lalu, jam makan siang, CS Bank BCA sabar banget jelasinnya, gak bikin bingung. Bank BCA gak sebagus Bank BRI sih.",Bank BRI,negatif
"Update: akhirnya pindah ke Bank BCA, so far so good",Bank BCA,positif
"Pengalaman pribadiku sih, Bank BCA overall bagus, tabungan Bank BCA gak ada minimum saldo yang memberatkan dan robo advisor Bank BCA membantu pilih portofolio yang tepat, beda cerita kalau antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari.",Bank BCA,campuran
"Kalau dari segi pembukaan_rekening, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi. Tapi kalau promo, program poin reward Bank BRI bisa ditukar berbagai hadiah menarik. Susah milihnya.",Bank BRI,positif
"Honestly, Bank BNI overall bagus, buka rekening Bank BNI sekarang bisa full online, gak sampai 10 menit jadi dan gak ada biaya top up ke e-wallet dari Bank BNI, hemat!, di sisi lain jam operasional cabang Bank BNI terbatas, sulit pas hari kerja.",Bank BNI,campuran
"Kesel parah sama Bank Mandiri, sejak kemarin Livin by Mandiri lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank Mandiri,negatif
"Dari tadi pagi, jam makan siang, bisa bayar tagihan listrik dan PDAM di ATM Bank Mandiri. Bank Mandiri gak sebagus Bank BNI sih.",Bank Mandiri,positif
"Kalau menurut saya, ketika lagi traveling, notifikasi transaksi dari myBCA sering telat masuk, jadi was-was banget. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Sejauh ini, tengah malam, CS Bank BNI jam operasionalnya terbatas, gak 24 jam total. Mending pindah ke Bank BCA aja kayaknya.",Bank BNI,negatif
"Kalau boleh jujur, Bank Mandiri overall bagus, pengalaman saya dengan customer service Bank Mandiri selalu baik dan solutif dan QRIS di Livin by Mandiri responsif dan gak pernah gagal, sat set bayarnya, cuma pernah ada kasus double charge di kartu kredit Bank Mandiri.",Bank Mandiri,campuran
"Bulan ini, waktu mau bayar tagihan, keamanan myBCA berlapis-lapis, bikin tenang. Bank BCA masih kalah sama Bank BNI sih.",Bank BCA,positif
"Lagi compare Bank Mandiri vs Bank BRI, ada masukan?",Bank BRI,netral
"Teknologi ai di bank mandiri membantu deteksi fraud dengan akurat, beda cerita kalau fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank Mandiri,positif
"Jujur, Bank Mandiri overall bagus, priority banking Bank Mandiri layanannya premium banget dan tabungan Bank Mandiri gak ada minimum saldo yang memberatkan, padahal WiFi gratis di Bank Mandiri lemot dan sering putus.",Bank Mandiri,campuran
"Kartu debit bank bca langsung aktif setelah rekening jadi, walaupun biaya kartu kredit Bank BNI annual fee-nya tinggi.",Bank BCA,positif
"Sejauh ini, Bank Mandiri overall bagus, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi dan tabungan Bank Mandiri gak ada minimum saldo yang memberatkan, tapi fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu.",Bank Mandiri,campuran
"Kalau boleh jujur, Bank BNI overall bagus, dark mode di BNI Mobile Banking bikin mata gak capek pas malem dan kartu debit Bank BNI langsung aktif setelah rekening jadi, sayangnya sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BNI,campuran
"Terus terang, Bank BCA overall bagus, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi dan biaya transfer online Bank BCA lebih murah dari yang offline, meski keamanan area ATM Bank BCA kurang, sering ada orang mencurigakan.",Bank BCA,campuran
"Pengalaman pribadiku sih, Bank BRI overall bagus, bisa atur budget dan tracking pengeluaran di BRImo, sangat membantu dan API Bank BRI untuk developer sangat well-documented, tapi petugas security Bank BRI kadang kurang ramah ke nasabah.",Bank BRI,campuran
"Sejak pakai, waktu mau bayar tagihan, kasus fraud yang lambat ditangani tim Bank Mandiri super. Mending pindah ke Bank BRI aja kayaknya.",Bank Mandiri,negatif
"Antrian di atm bank mandiri biasanya cepat karena mesinnya responsif, tapi loading time BNI Mobile Banking makin lama setelah update terakhir.",Bank Mandiri,positif
"Widget di home screen untuk mybca praktis banget, padahal sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank Mandiri,negatif
"Jujur, Bank BNI overall bagus, weekend sale Bank BNI selalu ada promo hotel dan travel dan dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP, padahal UI/UX dari BNI Mobile Banking agak membingungkan untuk orang tua, terlalu rumit.",Bank BNI,campuran
"Pengalaman pribadiku sih, onboarding di Bank Mandiri dikasih welcome gift yang menarik, sayangnya notifikasi transaksi dari myBCA sering telat masuk, jadi was-was sangat.",Bank BCA,negatif
"Tadi, pas system maintenance, kartu debit Bank BNI langsung aktif setelah rekening jadi. Bank BNI beda tipis sama Bank Mandiri sih.",Bank BNI,positif
"Jujur, pas tanggal tua, nomor antrian di Bank BRI sering error atau loncat-loncat bener-bener. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Dari pengalaman, API Bank BNI untuk developer sangat well-documented, meski jam operasional cabang Bank BRI terbatas, sulit pas hari kerja parah.",Bank BRI,negatif
"Kalau dari segi investasi, SBN dan obligasi di Bank BCA pilihan investasinya beragam. Tapi kalau promo, program poin reward Bank BNI bisa ditukar berbagai hadiah menarik. Susah milihnya.",Bank BCA,positif
"Jujur, Bank BCA overall bagus, birthday promo dari Bank BCA selalu menggiurkan setiap tahun dan aplikasi myBCA-nya sangat intuitif dan mudah digunakan, bahkan buat pemula, walaupun petugas Bank BCA kurang update soal produk terbaru.",Bank BCA,campuran
"Belakangan, pas system maintenance, kalau transfer ke sesama Bank BCA gratis, jadi sering kupakai. Bank BCA gak sebagus Bank Mandiri sih.",Bank Mandiri,negatif
"Sebagai yang buat anak kuliah, ATM Bank BCA jarang kosong uangnya, selalu terisi. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kalau dari segi investasi, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam. Tapi kalau promo, program poin reward Bank BCA bisa ditukar berbagai hadiah menarik. Susah milihnya.",Bank BCA,positif
"Layar atm bank bca jernih dan touchscreen-nya sensitif, namun fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu.",Bank Mandiri,negatif
Belakangan data breach di Bank BRI beberapa waktu lalu bikin khawatir gila. Kecewa sama Bank BRI.,Bank BRI,negatif
"Sejauh ini, Bank Mandiri overall bagus, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam dan antrian di ATM Bank Mandiri biasanya cepat karena mesinnya responsif, cuma biaya kartu kredit Bank Mandiri annual fee-nya tinggi.",Bank Mandiri,campuran
"Pengalaman pribadiku sih, Bank BNI overall bagus, CS Bank BNI sabar banget jelasinnya, gak bikin bingung dan ATM Bank BNI jarang kosong uangnya, selalu terisi, sayangnya UI/UX dari BNI Mobile Banking agak membingungkan untuk orang tua, terlalu rumit.",Bank BNI,campuran
"Sejauh ini, Bank BRI overall bagus, biaya admin Bank BRI cukup terjangkau, sesuai dengan layanannya dan inovasi fintech Bank BRI selalu di depan dibanding kompetitor, tapi WiFi gratis di Bank BRI lemot dan sering putus.",Bank BRI,campuran
"Menurutku, Bank BRI overall bagus, sering dapat promo menarik dari kartu kredit Bank BRI, diskonnya lumayan dan tabungan Bank BRI gak ada minimum saldo yang memberatkan, padahal ATM Bank BRI gak ada fasilitas deposit, harus ke teller.",Bank BRI,campuran
Ada yang pernah pakai Bank BCA dan Bank Mandiri? Share pengalaman dong,Bank Mandiri,netral
"Sebagai yang sebagai freelancer, fitur investasi di Bank Mandiri mudah dipahami pemula. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Sejauh ini, Bank BCA overall bagus, selain tarik tunai, fitur setor tunai di ATM Bank BCA sangat membantu dan pemegang kartu debit Bank BCA sering dapat cashback di supermarket, meski biaya tarik tunai di ATM bank lain dari Bank BCA selangit.",Bank BCA,campuran
"Jaringan atm bank bca sangat luas, jadi gampang tarik tunai. Worth it banget pilih Bank BCA!",Bank BCA,positif
"Akhir-akhir ini, pas weekend, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam. Bank Mandiri masih di bawah Bank BRI sih.",Bank BRI,negatif
"Biaya admin bank bri cukup terjangkau, sesuai dengan layanannya, sayangnya email complaint ke Bank Mandiri gak pernah dibalas dengan tuntas.",Bank BRI,positif
"Terus terang, pas tanggal tua, biaya transfer ke bank lain dari Bank Mandiri mahal, beda jauh sama yang lain sangat. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
rekening Bank BRI saya gunakan khusus untuk tabungan bulan ini.,Bank BRI,netral
"Sebagai yang first time banking, transfer pakai BRImo anti ribet, prosesnya cepat dan simpel. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
Ada yang pernah pakai Bank Mandiri dan Bank BRI? Share pengalaman dong,Bank Mandiri,netral
"Bulan ini susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh ekstrem. Kecewa sama Bank BCA.",Bank BCA,negatif
saya adalah nasabah Bank BRI sudah 5 tahun.,Bank BRI,netral
"Akhir-akhir ini, pas tanggal tua, BRImo sangat stabil dan jarang error, bisa diandalkan. Bank BRI masih kalah sama Bank BNI sih.",Bank BRI,positif
"Sebagai yang buat anak kuliah, sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Menurutku, saat gajian, biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai super. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Dari tadi pagi, pas tanggal tua, layar ATM Bank BCA jernih dan touchscreen-nya sensitif. Bank BCA setara dengan Bank BNI sih.",Bank BNI,negatif
"saya adalah nasabah Bank Mandiri sudah 5 tahun, sambil tanya-tanya produk.",Bank Mandiri,netral
"Honestly, Bank BNI overall bagus, fitur investasi di Bank BNI mudah dipahami pemula dan satpam di Bank BNI sigap membantu nasabah yang kebingungan, di sisi lain ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BNI,campuran
Ada yang pernah pakai Bank BRI dan Bank Mandiri? Share pengalaman dong,Bank Mandiri,netral
"Sejauh ini, pas lagi butuh dana darurat, penalty kalau saldo minimum gak terpenuhi di Bank BRI gede banget total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sejauh ini, birthday promo dari Bank Mandiri selalu menggiurkan setiap tahun, beda cerita kalau sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot luar biasa.",Bank Mandiri,positif
"Terus terang, saat transfer ke orang tua, layar sentuh di ATM Bank Mandiri sering tidak responsif sangat. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Kemarin, tengah malam, tabungan Bank Mandiri gak ada minimum saldo yang memberatkan. Bank Mandiri unggul dibanding Bank BRI sih.",Bank BRI,negatif
"Menurutku, Bank BCA overall bagus, ATM Bank BCA jarang kosong uangnya, selalu terisi dan biaya transfer online Bank BCA lebih murah dari yang offline, meski AC di kantor cabang Bank BCA kurang dingin, gerah nunggu.",Bank BCA,campuran
"Belakangan, pas weekend, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam. Bank Mandiri jauh lebih baik dari Bank BCA sih.",Bank BCA,negatif
"Sebagai yang sebagai freelancer, integrasi dengan berbagai platform digital di Bank BNI seamless. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kalau menurut saya, waktu lagi busy, petugas Bank BRI kurang update soal produk terbaru ekstrem. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BRI,negatif
"Minggu lalu, waktu lagi busy, gak ada biaya top up ke e-wallet dari Bank BRI, hemat!. Bank BRI gak sebagus Bank BNI sih.",Bank BRI,positif
"Honestly, jam makan siang, CS Bank BCA jam operasionalnya terbatas, gak 24 jam banget. Mending pindah ke Bank BRI aja kayaknya.",Bank BCA,negatif
Pengalaman saya dengan customer service bank bri selalu baik dan solutif. Gaskeun deh ke Bank BRI!,Bank BRI,positif
"Akhir-akhir ini, pas tanggal tua, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi. Bank Mandiri jauh lebih baik dari Bank BCA sih.",Bank BCA,negatif
"Dari tadi pagi, pas tanggal tua, reksadana di Bank BRI performanya konsisten bagus. Bank BRI setara dengan Bank Mandiri sih.",Bank BRI,positif
"Sejak pakai, pas system maintenance, jam operasional cabang Bank BNI terbatas, sulit pas hari kerja super. Mending pindah ke Bank BCA aja kayaknya.",Bank BNI,negatif
"Sejak pakai, Bank Mandiri overall bagus, fitur di Livin by Mandiri lengkap banget, semua bisa dari hp, gak perlu ke cabang dan walaupun antre, pelayanan di teller Bank Mandiri efisien dan cepat, meski kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank Mandiri,campuran
"Sebagai yang ganti dari bank konvensional, layar ATM Bank BRI jernih dan touchscreen-nya sensitif. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Robo advisor bank bni membantu pilih portofolio yang tepat, beda cerita kalau antrian di ATM Bank BCA selalu panjang, terutama weekend.",Bank BCA,negatif
"Sebagai yang first time banking, cicilan 0% dari Bank BRI ngebantu banget buat beli barang elektronik. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Terus terang, Bank BCA overall bagus, robo advisor Bank BCA membantu pilih portofolio yang tepat dan sistem keamanan Bank BCA menggunakan enkripsi tingkat militer, cuma biaya admin bulanan Bank BCA lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BCA,campuran
"Kemarin, tengah malam, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer. Bank Mandiri setara dengan Bank BRI sih.",Bank BRI,negatif
"Sejak pakai, sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan, sayangnya proses blokir kartu Bank BNI kalau hilang ribet dan butuh waktu lama parah.",Bank Mandiri,positif
"Sebagai yang sebagai freelancer, cicilan 0% dari Bank BNI ngebantu banget buat beli barang elektronik. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Sebagai yang untuk usaha kecil, onboarding di Bank Mandiri dikasih welcome gift yang menarik. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Promo cashback bank bca sering banget, lumayan buat tambahan. Bank BCA emang the best!",Bank BCA,positif
"Sebagai yang first time banking, dokumen yang dibutuhkan buka rekening Bank BRI simpel, cuma KTP. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Terus terang, Bank BRI overall bagus, weekend sale Bank BRI selalu ada promo hotel dan travel dan sistem keamanan Bank BRI menggunakan enkripsi tingkat militer, beda cerita kalau layar sentuh di ATM Bank BRI sering tidak responsif.",Bank BRI,campuran
"Bank bca banyak kerjasama dengan merchant, jadi banyak diskon f&b, di sisi lain petugas Bank BRI kurang update soal produk terbaru.",Bank BCA,positif
"Jujur, Bank BRI overall bagus, QRIS di BRImo responsif dan gak pernah gagal, sat set bayarnya dan biaya admin Bank BRI cukup terjangkau, sesuai dengan layanannya, meski receipt ATM Bank BRI sering habis kertas atau blur printnya.",Bank BRI,campuran
"Kesel bener-bener sama Bank BNI, kemarin jam operasional cabang Bank BNI terbatas, sulit pas hari kerja.",Bank BNI,negatif
"Sebagai yang untuk usaha kecil, inovasi fintech Bank BCA selalu di depan dibanding kompetitor. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
saya punya rekening di Bank BRI dan juga di Bank Mandiri kemarin.,Bank BRI,netral
"Kesel gila sama Bank Mandiri, akhir-akhir ini pernah ada kasus double charge di kartu kredit Bank Mandiri.",Bank Mandiri,negatif
"Akhir-akhir ini, pas weekend, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam. Bank Mandiri masih di bawah Bank BRI sih.",Bank Mandiri,positif
saya punya rekening di Bank BCA dan juga di Bank BNI.,Bank BCA,netral
"Cs bank mandiri via whatsapp responsif 24/7, sangat membantu. Worth it banget pilih Bank Mandiri!",Bank Mandiri,positif
"Kalau dari segi pembukaan_rekening, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah. Tapi kalau mobile_banking, transfer pakai BRImo anti ribet, prosesnya cepat dan simpel. Susah milihnya.",Bank BRI,positif
"Sejak kemarin telepon CS Bank BCA antrinya lama banget, habis pulsa banyak cuma buat nunggu sangat. Kecewa sama Bank BCA.",Bank BCA,negatif
"Terus terang, Bank BNI overall bagus, complaint handling di Bank BNI profesional dan follow up terus dan tabungan Bank BNI gak ada minimum saldo yang memberatkan, akan tetapi fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Kalau boleh jujur, tabungan Bank BRI gak ada minimum saldo yang memberatkan, di sisi lain Livin by Mandiri lemot banget kalau dipakai pas jam sibuk, loadingnya lama ekstrem.",Bank BRI,positif
"Sebagai yang sebagai freelancer, birthday promo dari Bank Mandiri selalu menggiurkan setiap tahun. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kalau menurut saya, saat transfer ke orang tua, sering nemu ATM Bank BCA yang uangnya pecahan besar semua, gak ada 50 ribu total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sbn dan obligasi di bank bni pilihan investasinya beragam, walaupun kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank Mandiri,negatif
"Sebagai yang buat anak kuliah, kartu debit Bank Mandiri langsung aktif setelah rekening jadi. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Pengalaman pribadiku sih, kolaborasi Bank Mandiri dengan e-commerce sering ada flash sale, namun sering nemu ATM Bank BRI yang uangnya pecahan besar semua, gak ada 50 ribu luar biasa.",Bank Mandiri,positif
"Dari tadi pagi, saat gajian, integrasi dengan berbagai platform digital di Bank BNI seamless. Bank BNI unggul dibanding Bank BRI sih.",Bank BRI,negatif
"Tadi, pas weekend, aplikasi BRImo-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Bank BRI masih di bawah Bank Mandiri sih.",Bank Mandiri,negatif
"Kalau menurut saya, saat transfer ke orang tua, penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget luar biasa. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Pengalaman pribadiku sih, Bank BNI overall bagus, gak ada biaya top up ke e-wallet dari Bank BNI, hemat! dan fitur split bill di BNI Mobile Banking memudahkan patungan sama teman, tapi kasus fraud yang lambat ditangani tim Bank BNI.",Bank BNI,campuran
Bisa beli emas digital langsung dari aplikasi bank bri. Gaskeun deh ke Bank BRI!,Bank BRI,positif
"Akhir-akhir ini, pas lagi butuh dana darurat, onboarding di Bank BRI dikasih welcome gift yang menarik. Bank BRI setara dengan Bank Mandiri sih.",Bank Mandiri,negatif
"Lagi compare Bank Mandiri vs Bank BNI, ada masukan?",Bank Mandiri,netral
"Sebagai yang sebagai freelancer, satpam di Bank BRI sigap membantu nasabah yang kebingungan. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kesel luar biasa sama Bank BRI, tadi biaya transfer ke bank lain dari Bank BRI mahal, beda jauh sama yang lain.",Bank BRI,negatif
"Kalau dari segi biaya, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Tapi kalau atm, ATM Bank BRI mudah ditemukan di mana-mana, bahkan di kota kecil. Susah milihnya.",Bank BCA,positif
Dari tadi pagi WiFi gratis di Bank BCA lemot dan sering putus super. Kecewa sama Bank BCA.,Bank BCA,negatif
"Sebagai yang pensiun dari bank lama, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"lagi proses pengajuan kredit di Bank BRI, sambil ngurus dokumen.",Bank BRI,netral
"Kalau menurut saya, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer, namun telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu parah.",Bank BNI,positif
"Kesel bener-bener sama Bank BNI, minggu lalu biaya transfer ke bank lain dari Bank BNI mahal, beda jauh sama yang lain.",Bank BNI,negatif
"Jujur, Bank BCA overall bagus, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi dan Bank BCA banyak kerjasama dengan merchant, jadi banyak diskon F&B, padahal sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",Bank BCA,campuran
"Guys, Bank BNI atau Bank Mandiri ya buat kredit rumah? Lagi galau nih",Bank BNI,netral
"Kalau dari segi teknologi, teknologi AI di Bank BCA membantu deteksi fraud dengan akurat. Tapi kalau investasi, robo advisor Bank BNI membantu pilih portofolio yang tepat. Susah milihnya.",Bank BNI,positif
"Kalau menurut saya, ATM Bank Mandiri mudah ditemukan di mana-mana, bahkan di kota kecil, walaupun ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai banget.",Bank Mandiri,positif
"Jujur, Bank BRI overall bagus, API Bank BRI untuk developer sangat well-documented dan CS Bank BRI sangat responsif dan membantu, masalah langsung kelar, walaupun biaya administrasi invest di Bank BRI tinggi, potong return.",Bank BRI,campuran
"Sering dapat promo menarik dari kartu kredit bank mandiri, diskonnya lumayan, cuma jam operasional cabang Bank BNI terbatas, sulit pas hari kerja.",Bank BNI,negatif
"Dari tadi pagi, pas weekend, birthday promo dari Bank BRI selalu menggiurkan setiap tahun. Bank BRI masih kalah sama Bank BNI sih.",Bank BNI,negatif
Facial recognition di livin by mandiri lebih cepet dari fingerprint. Recommend luar biasa buat yang mau coba Bank Mandiri!,Bank Mandiri,positif
"Terus terang, Bank Mandiri overall bagus, ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih! dan reksadana di Bank Mandiri performanya konsisten bagus, walaupun banyak biaya tersembunyi kalau pakai Bank Mandiri, tiba-tiba saldo kepotong.",Bank Mandiri,campuran
"Jujur, pas lagi butuh dana darurat, antrian di kantor cabang Bank BRI panjangnya bukan main, bisa habis setengah hari total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BRI,negatif
Sejak kemarin email complaint ke Bank BRI gak pernah dibalas dengan tuntas banget. Kecewa sama Bank BRI.,Bank BRI,negatif
"Kalau menurut saya, Bank Mandiri overall bagus, biaya admin Bank Mandiri cukup terjangkau, sesuai dengan layanannya dan ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih!, beda cerita kalau jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja.",Bank Mandiri,campuran
"Honestly, Bank BNI overall bagus, fitur investasi di Bank BNI mudah dipahami pemula dan kartu debit Bank BNI langsung aktif setelah rekening jadi, cuma kasus fraud yang lambat ditangani tim Bank BNI.",Bank BNI,campuran
"Kesel bener-bener sama Bank BRI, tadi AC di kantor cabang Bank BRI kurang dingin, gerah nunggu.",Bank BRI,negatif
"Akhir-akhir ini sistem Bank BNI pernah down berhari-hari, gak bisa akses dana total. Kecewa sama Bank BNI.",Bank BNI,negatif
"Sebagai yang buat anak kuliah, dokumen yang dibutuhkan buka rekening Bank BCA simpel, cuma KTP. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Dokumen yang dibutuhkan buka rekening bank bca simpel, cuma ktp, akan tetapi receipt ATM Bank BRI sering habis kertas atau blur printnya.",Bank BRI,negatif
"Jujur, jam makan siang, biaya kartu kredit Bank BCA annual fee-nya tinggi sangat. Mending pindah ke Bank BRI aja kayaknya.",Bank BCA,negatif
"Sejauh ini, Bank BRI overall bagus, bisa bayar tagihan listrik dan PDAM di ATM Bank BRI dan login di BRImo sekarang cepat pakai biometrik, praktis!, akan tetapi biaya transfer ke bank lain dari Bank BRI mahal, beda jauh sama yang lain.",Bank BRI,campuran
"Sejak pakai, teknologi AI di Bank BNI membantu deteksi fraud dengan akurat, cuma biaya transfer ke bank lain dari Bank BCA mahal, beda jauh sama yang lain total.",Bank BNI,positif
"Menurutku, Bank BCA overall bagus, biaya transfer online Bank BCA lebih murah dari yang offline dan antrian di ATM Bank BCA biasanya cepat karena mesinnya responsif, namun kasus fraud yang lambat ditangani tim Bank BCA.",Bank BCA,campuran
"Sejak pakai, Bank BRI overall bagus, walaupun antre, pelayanan di teller Bank BRI efisien dan cepat dan SBN dan obligasi di Bank BRI pilihan investasinya beragam, cuma notifikasi transaksi dari BRImo sering telat masuk, jadi was-was.",Bank BRI,campuran
"Jujur, pas lagi butuh dana darurat, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi gila. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sejak kemarin, saat transfer ke orang tua, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis. Bank BCA jauh lebih baik dari Bank BRI sih.",Bank BRI,negatif
"Pengalaman pribadiku sih, Bank BNI overall bagus, cicilan 0% dari Bank BNI ngebantu banget buat beli barang elektronik dan selain tarik tunai, fitur setor tunai di ATM Bank BNI sangat membantu, tapi fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Sejak pakai, pas system maintenance, aplikasi myBCA sering banget maintenance, apalagi pas tanggal gajian, bikin emosi ekstrem. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sebagai yang buat anak kuliah, suka banget karena Bank Mandiri banyak promo transfer gratis via BI-FAST. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kalau menurut saya, Bank BCA overall bagus, CS Bank BCA via WhatsApp responsif 24/7, sangat membantu dan ATM Bank BCA ada fitur tarik tunai tanpa kartu, canggih!, di sisi lain WiFi gratis di Bank BCA lemot dan sering putus.",Bank BCA,campuran
"Sebagai yang untuk usaha kecil, fitur investasi di Bank BRI mudah dipahami pemula. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Atm bank mandiri jarang kosong uangnya, selalu terisi. Recommend gila buat yang mau coba Bank Mandiri!",Bank Mandiri,positif
"Sejauh ini, Bank BRI overall bagus, priority banking Bank BRI layanannya premium banget dan selain tarik tunai, fitur setor tunai di ATM Bank BRI sangat membantu, tapi kasus fraud yang lambat ditangani tim Bank BRI.",Bank BRI,campuran
Sbn dan obligasi di bank bni pilihan investasinya beragam. Bank BNI emang the best!,Bank BNI,positif
"Tampilan brimo modern dan user-friendly, enak dilihat, beda cerita kalau Livin by Mandiri sering tiba-tiba logout sendiri, harus login ulang terus.",Bank Mandiri,negatif
"Kalau boleh jujur, proses verifikasi buka rekening Bank BCA via video call cepat dan mudah, tapi sistem Bank Mandiri pernah down berhari-hari, gak bisa akses dana parah.",Bank BCA,positif
