teks,target_bank,sentimen
"Minggu lalu, tengah malam, fitur split bill di BNI Mobile Banking memudahkan patungan sama teman. Bank BNI masih unggul dibanding Bank BRI sih.",Bank BRI,negatif
"Fitur investasi di bank mandiri mudah dipahami pemula, sayangnya jam operasional cabang Bank BCA terbatas, sulit pas hari kerja.",Bank Mandiri,positif
"Belakangan, tengah malam, ATM Bank BNI mudah ditemukan di mana-mana, bahkan di kota kecil. Bank BNI masih unggul dibanding Bank BCA sih.",Bank BCA,negatif
"Guys, Bank BRI atau Bank Mandiri ya buat kredit rumah? Lagi galau nih",Bank Mandiri,netral
"Sejauh ini, Bank BRI overall bagus, API Bank BRI untuk developer sangat well-documented dan transfer pakai BRImo anti ribet, prosesnya cepat dan simpel, meski biaya transfer ke bank lain dari Bank BRI mahal, beda jauh sama yang lain.",Bank BRI,campuran
"Sejak pakai, pemegang kartu debit Bank Mandiri sering dapat cashback di supermarket, beda cerita kalau telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu sangat.",Bank Mandiri,positif
"Update livin by mandiri selalu membawa fitur baru yang berguna, namun follow up dari CS Bank BRI lemah, janji gak ditepati.",Bank BRI,negatif
"Akhir-akhir ini, saat gajian, teknologi AI di Bank BCA membantu deteksi fraud dengan akurat. Bank BCA unggul dibanding Bank Mandiri sih.",Bank BCA,positif
"Sebagai yang buat anak kuliah, bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Jujur, Bank BNI overall bagus, kolaborasi Bank BNI dengan e-commerce sering ada flash sale dan kartu debit Bank BNI langsung aktif setelah rekening jadi, walaupun CS Bank BNI jam operasionalnya terbatas, gak 24 jam.",Bank BNI,campuran
"Jujur, pengalaman saya dengan customer service Bank BCA selalu baik dan solutif, meski update BNI Mobile Banking bukannya makin bagus malah makin banyak bug gila.",Bank BCA,positif
"Sebagai yang sebagai freelancer, robo advisor Bank Mandiri membantu pilih portofolio yang tepat. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kalau menurut saya, integrasi dengan berbagai platform digital di Bank Mandiri seamless, di sisi lain ruang ATM Bank BNI sering kotor dan kurang terawat bener-bener.",Bank Mandiri,positif
"Kalau boleh jujur, widget di home screen untuk Livin by Mandiri praktis banget, walaupun sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu parah.",Bank BNI,negatif
"Minta saran dong, antara Bank BNI dan Bank BCA mana yang lebih worth it?",Bank BCA,netral
"Sebagai yang ganti dari bank konvensional, biaya admin Bank BRI cukup terjangkau, sesuai dengan layanannya. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Jujur, Bank BNI overall bagus, proses verifikasi buka rekening Bank BNI via video call cepat dan mudah dan pemegang kartu debit Bank BNI sering dapat cashback di supermarket, meski AC di kantor cabang Bank BNI kurang dingin, gerah nunggu.",Bank BNI,campuran
Bisa bayar tagihan listrik dan pdam di atm bank bri. Recommend total buat yang mau coba Bank BRI!,Bank BRI,positif
"Dari pengalaman, pas system maintenance, keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising super. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Sejauh ini, Bank BCA overall bagus, transfer pakai myBCA anti ribet, prosesnya cepat dan simpel dan API Bank BCA untuk developer sangat well-documented, cuma ruang ATM Bank BCA sering kotor dan kurang terawat.",Bank BCA,campuran
"Kalau boleh jujur, pas tanggal tua, biaya kartu kredit Bank BRI annual fee-nya tinggi parah. Mending pindah ke Bank BNI aja kayaknya.",Bank BRI,negatif
"Honestly, Bank Mandiri overall bagus, kolaborasi Bank Mandiri dengan e-commerce sering ada flash sale dan dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP, sayangnya pernah ada kasus double charge di kartu kredit Bank Mandiri.",Bank Mandiri,campuran
"Pengalaman pribadiku sih, pas weekend, nomor antrian di Bank BRI sering error atau loncat-loncat bener-bener. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Robo advisor bank bni membantu pilih portofolio yang tepat, meski parkir di gedung Bank Mandiri mahal dan terbatas.",Bank Mandiri,negatif
"Sejauh ini, pas weekend, CS di social media Bank BCA balasnya lama dan sering template jawabannya ekstrem. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Kalau menurut saya, Bank BNI overall bagus, kartu debit Bank BNI langsung aktif setelah rekening jadi dan program poin reward Bank BNI bisa ditukar berbagai hadiah menarik, sayangnya susah banget mau transfer pakai BNI Mobile Banking, muter-muter terus menunya.",Bank BNI,campuran
Live chat di website bank bri selalu ada yang standby. Recommend bener-bener buat yang mau coba Bank BRI!,Bank BRI,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai. Gaskeun deh ke Bank BNI!",Bank BNI,positif
"Honestly, Bank BRI overall bagus, fitur investasi di Bank BRI mudah dipahami pemula dan walaupun antre, pelayanan di teller Bank BRI efisien dan cepat, akan tetapi parkir di gedung Bank BRI mahal dan terbatas.",Bank BRI,campuran
"saya adalah nasabah Bank Mandiri sudah 5 tahun, sambil ngecek saldo.",Bank Mandiri,netral
"Cicilan 0% dari bank bca ngebantu banget buat beli barang elektronik, meski BNI Mobile Banking lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank BCA,positif
rekening Bank BRI saya gunakan khusus untuk tabungan belakangan.,Bank BRI,netral
"Kalau dari segi biaya, biaya admin Bank Mandiri cukup terjangkau, sesuai dengan layanannya. Tapi kalau mobile_banking, tampilan BRImo modern dan user-friendly, enak dilihat. Susah milihnya.",Bank Mandiri,positif
"Transfer pakai bni mobile banking anti ribet, prosesnya cepat dan simpel. Gaskeun deh ke Bank BNI!",Bank BNI,positif
"Sebagai yang first time banking, fitur di BRImo lengkap banget, semua bisa dari hp, gak perlu ke cabang. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Dari tadi pagi antrian di ATM Bank BNI selalu panjang, terutama weekend luar biasa. Kecewa sama Bank BNI.",Bank BNI,negatif
"Login di brimo sekarang cepat pakai biometrik, praktis!, beda cerita kalau banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong.",Bank BRI,positif
"Dari pengalaman, Bank Mandiri overall bagus, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer dan proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah, beda cerita kalau sistem Bank Mandiri pernah down berhari-hari, gak bisa akses dana.",Bank Mandiri,campuran
"Sebagai yang first time banking, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
Ada yang pernah pakai Bank BRI dan Bank BCA? Share pengalaman dong,Bank BRI,netral
"Honestly, integrasi dengan berbagai platform digital di Bank BRI seamless, padahal petugas Bank BNI kurang update soal produk terbaru gila.",Bank BRI,positif
"Akhir-akhir ini ATM Bank BCA gak ada fasilitas deposit, harus ke teller total. Kecewa sama Bank BCA.",Bank BCA,negatif
"Sebagai yang ganti dari bank konvensional, dokumen yang dibutuhkan buka rekening Bank BRI simpel, cuma KTP. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
sedang mempertimbangkan antara Bank BCA dan Bank BNI untuk KPR.,Bank BCA,netral
"Tadi, tengah malam, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam. Bank Mandiri lebih bagus daripada Bank BCA sih.",Bank BCA,negatif
"Buka rekening bank bca sekarang bisa full online, gak sampai 10 menit jadi. Bank BCA emang the best!",Bank BCA,positif
"Tadi, waktu mau bayar tagihan, weekend sale Bank BNI selalu ada promo hotel dan travel. Bank BNI unggul dibanding Bank Mandiri sih.",Bank BNI,positif
"1 bulan pakai Bank Mandiri, impressi pertama positif",Bank Mandiri,positif
"Sebagai yang sebagai freelancer, bisa beli emas digital langsung dari aplikasi Bank BNI. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Dari pengalaman, Bank Mandiri overall bagus, transfer pakai Livin by Mandiri anti ribet, prosesnya cepat dan simpel dan kolaborasi Bank Mandiri dengan e-commerce sering ada flash sale, meski penalty kalau saldo minimum gak terpenuhi di Bank Mandiri gede banget.",Bank Mandiri,campuran
"Kalau boleh jujur, Bank BNI overall bagus, API Bank BNI untuk developer sangat well-documented dan CS Bank BNI sabar banget jelasinnya, gak bikin bingung, di sisi lain AC di kantor cabang Bank BNI kurang dingin, gerah nunggu.",Bank BNI,campuran
"Sejauh ini, program poin reward Bank BCA bisa ditukar berbagai hadiah menarik, tapi ruang ATM Bank Mandiri sering kotor dan kurang terawat total.",Bank BCA,positif
"Dari pengalaman, Bank BRI overall bagus, CS Bank BRI sangat responsif dan membantu, masalah langsung kelar dan proses verifikasi buka rekening Bank BRI via video call cepat dan mudah, beda cerita kalau sistem Bank BRI pernah down berhari-hari, gak bisa akses dana.",Bank BRI,campuran
"Sejauh ini, pas system maintenance, keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sebagai yang pensiun dari bank lama, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kalau boleh jujur, jam makan siang, keamanan area ATM Bank BCA kurang, sering ada orang mencurigakan ekstrem. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Pengalaman pribadiku sih, Bank Mandiri overall bagus, ATM Bank Mandiri bisa deposit cek, praktis untuk yang bisnis dan kolaborasi Bank Mandiri dengan e-commerce sering ada flash sale, meski CS di social media Bank Mandiri balasnya lama dan sering template jawabannya.",Bank Mandiri,campuran
"Kalau boleh jujur, ATM Bank BCA ada fitur tarik tunai tanpa kartu, canggih!, beda cerita kalau antrian di ATM Bank BNI selalu panjang, terutama weekend banget.",Bank BCA,positif
"Terus terang, Bank BRI overall bagus, CS Bank BRI sabar banget jelasinnya, gak bikin bingung dan suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST, walaupun BRImo lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank BRI,campuran
"Menurutku, Bank BNI overall bagus, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer dan buka rekening Bank BNI sekarang bisa full online, gak sampai 10 menit jadi, cuma petugas security Bank BNI kadang kurang ramah ke nasabah.",Bank BNI,campuran
"Menurutku, selain tarik tunai, fitur setor tunai di ATM Bank Mandiri sangat membantu, walaupun antrian di ATM Bank BRI selalu panjang, terutama weekend banget.",Bank BRI,negatif
"Sebagai yang first time banking, kartu debit Bank BRI langsung aktif setelah rekening jadi. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau dari segi teknologi, inovasi fintech Bank BRI selalu di depan dibanding kompetitor. Tapi kalau teknologi, sistem keamanan Bank BCA menggunakan enkripsi tingkat militer. Susah milihnya.",Bank BCA,positif
"Sejak kemarin, pas tanggal tua, dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP. Bank BNI beda tipis sama Bank Mandiri sih.",Bank Mandiri,negatif
"Kalau menurut saya, petugas di kantor cabang Bank BRI ramah-ramah dan informatif, beda cerita kalau update Livin by Mandiri bukannya makin bagus malah makin banyak bug banget.",Bank Mandiri,negatif
"Kesel ekstrem sama Bank Mandiri, akhir-akhir ini update Livin by Mandiri bukannya makin bagus malah makin banyak bug.",Bank Mandiri,negatif
"Sejak pakai, live chat di website Bank BRI selalu ada yang standby, walaupun sistem Bank BNI pernah down berhari-hari, gak bisa akses dana bener-bener.",Bank BNI,negatif
"Sebagai yang first time banking, live chat di website Bank BRI selalu ada yang standby. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kesel total sama Bank BNI, belakangan pernah ada kasus double charge di kartu kredit Bank BNI.",Bank BNI,negatif
"Akhir-akhir ini, pas weekend, kalau transfer ke sesama Bank BCA gratis, jadi sering kupakai. Bank BCA jauh lebih baik dari Bank Mandiri sih.",Bank BCA,positif
"saya punya rekening di Bank BRI dan juga di Bank BNI, sambil tanya-tanya produk.",Bank BRI,netral
"Minggu lalu, pas system maintenance, bisa beli emas digital langsung dari aplikasi Bank BNI. Bank BNI beda tipis sama Bank Mandiri sih.",Bank BNI,positif
"Jujur, saat gajian, biaya kartu kredit Bank BCA annual fee-nya tinggi super. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Menurutku, Bank Mandiri overall bagus, pemegang kartu debit Bank Mandiri sering dapat cashback di supermarket dan bisa beli emas digital langsung dari aplikasi Bank Mandiri, di sisi lain susah banget nyari ATM Bank Mandiri di daerah saya, harus pergi jauh.",Bank Mandiri,campuran
Sistem keamanan bank bri menggunakan enkripsi tingkat militer. Recommend total buat yang mau coba Bank BRI!,Bank BRI,positif
"Pengalaman pribadiku sih, Bank BRI overall bagus, robo advisor Bank BRI membantu pilih portofolio yang tepat dan teknologi AI di Bank BRI membantu deteksi fraud dengan akurat, cuma kasus fraud yang lambat ditangani tim Bank BRI.",Bank BRI,campuran
"Kalau boleh jujur, saat gajian, WiFi gratis di Bank Mandiri lemot dan sering putus ekstrem. Mending pindah ke Bank BCA aja kayaknya.",Bank Mandiri,negatif
"Sebagai yang sebagai freelancer, pengalaman saya dengan customer service Bank BCA selalu baik dan solutif. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Belakangan, waktu lagi busy, buka rekening Bank BRI sekarang bisa full online, gak sampai 10 menit jadi. Bank BRI lebih worth it dibanding Bank BNI sih.",Bank BNI,negatif
"Kalau menurut saya, Bank Mandiri overall bagus, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat! dan kartu debit Bank Mandiri langsung aktif setelah rekening jadi, namun CS di social media Bank Mandiri balasnya lama dan sering template jawabannya.",Bank Mandiri,campuran
"Kalau dari segi atm, antrian di ATM Bank Mandiri biasanya cepat karena mesinnya responsif. Tapi kalau mobile_banking, aplikasi myBCA-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Susah milihnya.",Bank Mandiri,positif
"Kalau menurut saya, Bank BRI overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan fitur investasi di Bank BRI mudah dipahami pemula, meski UI/UX dari BRImo agak membingungkan untuk orang tua, terlalu rumit.",Bank BRI,campuran
"Kalau dari segi biaya, tabungan Bank Mandiri gak ada minimum saldo yang memberatkan. Tapi kalau biaya, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya. Susah milihnya.",Bank BCA,positif
"Tadi, pas weekend, inovasi fintech Bank BNI selalu di depan dibanding kompetitor. Bank BNI masih unggul dibanding Bank BCA sih.",Bank BNI,positif
"Honestly, saat gajian, WiFi gratis di Bank BNI lemot dan sering putus sangat. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sebagai yang sebagai freelancer, sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sebagai yang ganti dari bank konvensional, inovasi fintech Bank BNI selalu di depan dibanding kompetitor. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Biaya admin bank mandiri cukup terjangkau, sesuai dengan layanannya, di sisi lain search function di myBCA kurang akurat, susah nyari fitur.",Bank Mandiri,positif
"Akhir-akhir ini, pas system maintenance, robo advisor Bank BRI membantu pilih portofolio yang tepat. Bank BRI unggul dibanding Bank BNI sih.",Bank BNI,negatif
"Jujur, pas system maintenance, ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai total. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
Akhir-akhir ini kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi sangat. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
"Jujur, Bank BNI overall bagus, program poin reward Bank BNI bisa ditukar berbagai hadiah menarik dan onboarding di Bank BNI dikasih welcome gift yang menarik, sayangnya email complaint ke Bank BNI gak pernah dibalas dengan tuntas.",Bank BNI,campuran
"Pengalaman pribadiku sih, Bank BNI overall bagus, teknologi AI di Bank BNI membantu deteksi fraud dengan akurat dan notifikasi real-time di BNI Mobile Banking selalu akurat dan tepat waktu, akan tetapi sistem Bank BNI pernah down berhari-hari, gak bisa akses dana.",Bank BNI,campuran
"Atm bank mandiri mudah ditemukan di mana-mana, bahkan di kota kecil. Recommend luar biasa buat yang mau coba Bank Mandiri!",Bank Mandiri,positif
"Minggu lalu, saat transfer ke orang tua, bisa beli emas digital langsung dari aplikasi Bank BRI. Bank BRI lebih bagus daripada Bank Mandiri sih.",Bank Mandiri,negatif
"Dari pengalaman, Bank BNI overall bagus, buka rekening Bank BNI sekarang bisa full online, gak sampai 10 menit jadi dan selain tarik tunai, fitur setor tunai di ATM Bank BNI sangat membantu, padahal gak bisa customize dashboard di BNI Mobile Banking, layout-nya kaku.",Bank BNI,campuran
"Pengalaman pribadiku sih, Bank BNI overall bagus, selain tarik tunai, fitur setor tunai di ATM Bank BNI sangat membantu dan cicilan 0% dari Bank BNI ngebantu banget buat beli barang elektronik, sayangnya UI/UX dari BNI Mobile Banking agak membingungkan untuk orang tua, terlalu rumit.",Bank BNI,campuran
"Sebagai yang buat anak kuliah, ATM Bank Mandiri jarang kosong uangnya, selalu terisi. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Fitur cardless di bni mobile banking ngebantu banget pas dompet ketinggalan, beda cerita kalau email complaint ke Bank Mandiri gak pernah dibalas dengan tuntas.",Bank Mandiri,negatif
"menggunakan Bank BRI untuk keperluan bisnis dan transaksi harian, sambil tanya-tanya produk.",Bank BRI,netral
"Kalau menurut saya, Bank Mandiri overall bagus, tampilan Livin by Mandiri modern dan user-friendly, enak dilihat dan gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat!, akan tetapi petugas Bank Mandiri kurang update soal produk terbaru.",Bank Mandiri,campuran
"Sejauh ini, ATM Bank BCA ada fitur tarik tunai tanpa kartu, canggih!, akan tetapi biaya tarik tunai di ATM bank lain dari Bank BNI selangit super.",Bank BCA,positif
"Minta saran dong, antara Bank Mandiri dan Bank BNI mana yang lebih worth it?",Bank Mandiri,netral
"Tadi antrian di ATM Bank BNI selalu panjang, terutama weekend parah. Kecewa sama Bank BNI.",Bank BNI,negatif
"Minta saran dong, antara Bank BCA dan Bank BRI mana yang lebih worth it?",Bank BRI,netral
"Kesel bener-bener sama Bank BRI, dari tadi pagi jam operasional cabang Bank BRI terbatas, sulit pas hari kerja.",Bank BRI,negatif
"Akhir-akhir ini, ketika lagi traveling, tampilan BRImo modern dan user-friendly, enak dilihat. Bank BRI lebih worth it dibanding Bank Mandiri sih.",Bank Mandiri,negatif
"Terus terang, pas weekend, antrian di ATM Bank BRI selalu panjang, terutama weekend gila. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Kalau boleh jujur, Bank BRI overall bagus, fitur investasi di Bank BRI mudah dipahami pemula dan bisa bayar tagihan listrik dan PDAM di ATM Bank BRI, padahal sistem Bank BRI pernah down berhari-hari, gak bisa akses dana.",Bank BRI,campuran
"Sebagai yang ganti dari bank konvensional, weekend sale Bank BRI selalu ada promo hotel dan travel. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Sebagai yang pensiun dari bank lama, program poin reward Bank BNI bisa ditukar berbagai hadiah menarik. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Akhir-akhir ini, ketika lagi traveling, ATM Bank Mandiri bisa deposit cek, praktis untuk yang bisnis. Bank Mandiri jauh lebih baik dari Bank BRI sih.",Bank BRI,negatif
"Sejauh ini, Bank BNI overall bagus, robo advisor Bank BNI membantu pilih portofolio yang tepat dan dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP, di sisi lain antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",Bank BNI,campuran
"rekening Bank Mandiri saya gunakan khusus untuk tabungan, sambil ngecek saldo.",Bank Mandiri,netral
"Kalau dari segi atm, bisa bayar tagihan listrik dan PDAM di ATM Bank BNI. Tapi kalau investasi, fitur investasi di Bank BRI mudah dipahami pemula. Susah milihnya.",Bank BRI,positif
Ada yang pernah pakai Bank BNI dan Bank Mandiri? Share pengalaman dong,Bank BNI,netral
"Pengalaman pribadiku sih, pas weekend, antrian di ATM Bank BNI selalu panjang, terutama weekend luar biasa. Mending pindah ke Bank BRI aja kayaknya.",Bank BNI,negatif
Program poin reward bank bni bisa ditukar berbagai hadiah menarik. Gaskeun deh ke Bank BNI!,Bank BNI,positif
"Pengalaman pribadiku sih, Bank Mandiri overall bagus, facial recognition di Livin by Mandiri lebih cepet dari fingerprint dan buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi, namun keamanan area ATM Bank Mandiri kurang, sering ada orang mencurigakan.",Bank Mandiri,campuran
"Inovasi fintech bank bri selalu di depan dibanding kompetitor, akan tetapi pernah ada kasus double charge di kartu kredit Bank BNI.",Bank BNI,negatif
"Reksadana di bank bri performanya konsisten bagus, di sisi lain antrian di ATM Bank BCA selalu panjang, terutama weekend.",Bank BRI,positif
"Robo advisor bank bni membantu pilih portofolio yang tepat, akan tetapi nomor antrian di Bank BRI sering error atau loncat-loncat.",Bank BNI,positif
"Honestly, ketika lagi traveling, fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu parah. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Tadi, waktu mau bayar tagihan, live chat di website Bank BNI selalu ada yang standby. Bank BNI masih unggul dibanding Bank Mandiri sih.",Bank BNI,positif
"Kalau dari segi pembukaan_rekening, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI. Tapi kalau atm, antrian di ATM Bank BNI biasanya cepat karena mesinnya responsif. Susah milihnya.",Bank BNI,positif
"Kalau menurut saya, pas weekend, antrian di ATM Bank BNI selalu panjang, terutama weekend sangat. Mending pindah ke Bank BCA aja kayaknya.",Bank BNI,negatif
"Honestly, Bank BRI overall bagus, complaint handling di Bank BRI profesional dan follow up terus dan gak ada biaya top up ke e-wallet dari Bank BRI, hemat!, walaupun layar sentuh di ATM Bank BRI sering tidak responsif.",Bank BRI,campuran
"Kalau dari segi mobile_banking, tampilan myBCA modern dan user-friendly, enak dilihat. Tapi kalau biaya, promo cashback Bank BRI sering banget, lumayan buat tambahan. Susah milihnya.",Bank BRI,positif
"Qris di livin by mandiri responsif dan gak pernah gagal, sat set bayarnya. Recommend bener-bener buat yang mau coba Bank Mandiri!",Bank Mandiri,positif
"Sebagai yang untuk usaha kecil, biaya admin Bank BRI cukup terjangkau, sesuai dengan layanannya. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau boleh jujur, saat gajian, UI/UX dari Livin by Mandiri agak membingungkan untuk orang tua, terlalu rumit gila. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sebagai yang first time banking, integrasi dengan berbagai platform digital di Bank BNI seamless. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kemarin, saat transfer ke orang tua, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah. Bank Mandiri beda tipis sama Bank BNI sih.",Bank Mandiri,positif
"Sejak pakai, Bank BRI overall bagus, masalah saya cepat teratasi berkat bantuan CS Bank BRI via telepon dan layar ATM Bank BRI jernih dan touchscreen-nya sensitif, akan tetapi charge untuk layanan priority banking Bank BRI gak worth it.",Bank BRI,campuran
"Sebagai yang first time banking, Bank BRI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Dari pengalaman, birthday promo dari Bank BCA selalu menggiurkan setiap tahun, sayangnya keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising gila.",Bank BNI,negatif
"Pengalaman pribadiku sih, Bank BNI overall bagus, update BNI Mobile Banking selalu membawa fitur baru yang berguna dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI, sayangnya charge untuk layanan priority banking Bank BNI gak worth it.",Bank BNI,campuran
"Honestly, Bank BCA overall bagus, reksadana di Bank BCA performanya konsisten bagus dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA, akan tetapi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BCA,campuran
Proses verifikasi buka rekening bank bca via video call cepat dan mudah. Gaskeun deh ke Bank BCA!,Bank BCA,positif
"Sebagai yang pensiun dari bank lama, antrian di ATM Bank BCA biasanya cepat karena mesinnya responsif. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sebagai yang sebagai freelancer, birthday promo dari Bank BNI selalu menggiurkan setiap tahun. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Tadi, jam makan siang, aplikasi Livin by Mandiri-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Bank Mandiri lebih bagus daripada Bank BNI sih.",Bank Mandiri,positif
"Dokumen yang dibutuhkan buka rekening bank bca simpel, cuma ktp. Worth it banget pilih Bank BCA!",Bank BCA,positif
"Cs bank mandiri via whatsapp responsif 24/7, sangat membantu, tapi pernah ada kasus double charge di kartu kredit Bank BCA.",Bank BCA,negatif
"Gak ada biaya top up ke e-wallet dari bank bca, hemat!. Recommend ekstrem buat yang mau coba Bank BCA!",Bank BCA,positif
baru saja memindahkan rekening gaji saya ke Bank BRI dari tadi pagi.,Bank BRI,netral
"Kalau dari segi teknologi, API Bank BRI untuk developer sangat well-documented. Tapi kalau biaya, gak ada biaya top up ke e-wallet dari Bank BCA, hemat!. Susah milihnya.",Bank BRI,positif
"Robo advisor bank bni membantu pilih portofolio yang tepat, akan tetapi nomor antrian di Bank BRI sering error atau loncat-loncat.",Bank BRI,negatif
"Sejak kemarin, waktu lagi busy, bisa beli emas digital langsung dari aplikasi Bank BRI. Bank BRI masih unggul dibanding Bank BCA sih.",Bank BRI,positif
"Api bank bca untuk developer sangat well-documented, di sisi lain biaya tarik tunai di ATM bank lain dari Bank Mandiri selangit.",Bank BCA,positif
"Kalau dari segi promo, weekend sale Bank BNI selalu ada promo hotel dan travel. Tapi kalau investasi, bisa beli emas digital langsung dari aplikasi Bank BRI. Susah milihnya.",Bank BNI,positif
"Kalau dari segi mobile_banking, update BRImo selalu membawa fitur baru yang berguna. Tapi kalau biaya, tabungan Bank BNI gak ada minimum saldo yang memberatkan. Susah milihnya.",Bank BNI,positif
"Sebagai yang first time banking, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kalau boleh jujur, cicilan 0% dari Bank BRI ngebantu banget buat beli barang elektronik, tapi keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising sangat.",Bank BNI,negatif
"Menurutku, pas lagi butuh dana darurat, parkir di gedung Bank Mandiri mahal dan terbatas banget. Mending pindah ke Bank BCA aja kayaknya.",Bank Mandiri,negatif
"Sejak pakai, jam makan siang, charge untuk layanan priority banking Bank BCA gak worth it bener-bener. Mending pindah ke Bank BRI aja kayaknya.",Bank BCA,negatif
"Sebagai yang ganti dari bank konvensional, API Bank Mandiri untuk developer sangat well-documented. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank mandiri, cuma CS Bank BNI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BNI,negatif
"kemarin dapat sms dari Bank BNI soal promo terbaru, sambil tanya-tanya produk.",Bank BNI,netral
"Menurutku, waktu mau bayar tagihan, biaya transfer ke bank lain dari Bank BCA mahal, beda jauh sama yang lain total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
