teks,target_bank,sentimen
"Sejak kemarin, pas system maintenance, suka banget karena Bank BCA banyak promo transfer gratis via BI-FAST. Bank BCA setara dengan Bank Mandiri sih.",Bank BCA,positif
"Pengalaman pribadiku sih, waktu lagi busy, notifikasi Livin by Mandiri spam banget, banyak yang gak penting sangat. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Honestly, Bank BNI overall bagus, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer dan proses verifikasi buka rekening Bank BNI via video call cepat dan mudah, walaupun update BNI Mobile Banking bukannya makin bagus malah makin banyak bug.",Bank BNI,campuran
"Sejauh ini, Bank BRI overall bagus, kolaborasi Bank BRI dengan e-commerce sering ada flash sale dan ATM Bank BRI mudah ditemukan di mana-mana, bahkan di kota kecil, namun biaya administrasi invest di Bank BRI tinggi, potong return.",Bank BRI,campuran
"Sebagai yang untuk usaha kecil, ATM Bank BNI bisa deposit cek, praktis untuk yang bisnis. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Terus terang, jam makan siang, kasus fraud yang lambat ditangani tim Bank BNI bener-bener. Mending pindah ke Bank BRI aja kayaknya.",Bank BNI,negatif
"Sejauh ini, live chat di website Bank BNI selalu ada yang standby, tapi biaya tarik tunai di ATM bank lain dari Bank BCA selangit parah.",Bank BNI,positif
"Dari tadi pagi, jam makan siang, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Bank BNI hampir sama kayak Bank BRI sih.",Bank BNI,positif
Ada yang pernah pakai Bank BNI dan Bank BCA? Share pengalaman dong,Bank BCA,netral
"Tadi, pas system maintenance, bisa beli emas digital langsung dari aplikasi Bank Mandiri. Bank Mandiri setara dengan Bank BCA sih.",Bank BCA,negatif
"Minggu lalu, saat transfer ke orang tua, layar ATM Bank BCA jernih dan touchscreen-nya sensitif. Bank BCA hampir sama kayak Bank BRI sih.",Bank BRI,negatif
"Kalau boleh jujur, sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan, di sisi lain UI/UX dari BRImo agak membingungkan untuk orang tua, terlalu rumit parah.",Bank BRI,negatif
Belakangan Livin by Mandiri makan banyak memori dan baterai hp super. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
"Honestly, Bank BCA overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan CS Bank BCA sangat responsif dan membantu, masalah langsung kelar, beda cerita kalau loading time myBCA makin lama setelah update terakhir.",Bank BCA,campuran
"Terus terang, Bank Mandiri overall bagus, petugas di kantor cabang Bank Mandiri ramah-ramah dan informatif dan reksadana di Bank Mandiri performanya konsisten bagus, sayangnya parkir di gedung Bank Mandiri mahal dan terbatas.",Bank Mandiri,campuran
"Pengalaman pribadiku sih, Bank BNI overall bagus, API Bank BNI untuk developer sangat well-documented dan sering dapat promo menarik dari kartu kredit Bank BNI, diskonnya lumayan, namun petugas security Bank BNI kadang kurang ramah ke nasabah.",Bank BNI,campuran
"Pengalaman pribadiku sih, Bank BNI overall bagus, antrian di ATM Bank BNI biasanya cepat karena mesinnya responsif dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI, tapi loading time BNI Mobile Banking makin lama setelah update terakhir.",Bank BNI,campuran
tadi pagi ke kantor cabang Bank Mandiri untuk urusan administrasi belakangan.,Bank Mandiri,netral
"Sebagai yang first time banking, jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kalau dari segi atm, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis. Tapi kalau pembukaan_rekening, proses verifikasi buka rekening Bank BRI via video call cepat dan mudah. Susah milihnya.",Bank BCA,positif
"Kalau dari segi biaya, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Tapi kalau biaya, promo cashback Bank BNI sering banget, lumayan buat tambahan. Susah milihnya.",Bank BNI,positif
"Atm bank bni bisa deposit cek, praktis untuk yang bisnis, akan tetapi biaya admin bulanan Bank BCA lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BCA,negatif
"Kalau boleh jujur, Bank BNI overall bagus, tabungan Bank BNI gak ada minimum saldo yang memberatkan dan notifikasi real-time di BNI Mobile Banking selalu akurat dan tepat waktu, cuma petugas Bank BNI kurang update soal produk terbaru.",Bank BNI,campuran
"Sebagai yang pensiun dari bank lama, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
Akhir-akhir ini kasus fraud yang lambat ditangani tim Bank Mandiri bener-bener. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
Belakangan nomor antrian di Bank BCA sering error atau loncat-loncat super. Kecewa sama Bank BCA.,Bank BCA,negatif
"Kalau menurut saya, Bank BRI overall bagus, reksadana di Bank BRI performanya konsisten bagus dan biaya admin Bank BRI cukup terjangkau, sesuai dengan layanannya, tapi CS Bank BRI jam operasionalnya terbatas, gak 24 jam.",Bank BRI,campuran
"Guys, Bank Mandiri atau Bank BRI ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
Weekend sale bank bca selalu ada promo hotel dan travel. Gaskeun deh ke Bank BCA!,Bank BCA,positif
Ada yang pernah pakai Bank BNI dan Bank Mandiri? Share pengalaman dong,Bank BNI,netral
"Baru seminggu di Bank Mandiri, masih adaptasi tapi promising",Bank Mandiri,positif
"Livin by mandiri sangat stabil dan jarang error, bisa diandalkan. Gaskeun deh ke Bank Mandiri!",Bank Mandiri,positif
"Dari pengalaman, bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu, namun BRImo crash kalau hp storage penuh, gak ada warning gila.",Bank BCA,positif
"Kalau boleh jujur, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah, akan tetapi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot ekstrem.",Bank BCA,negatif
"Kalau dari segi pembukaan_rekening, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi. Tapi kalau teknologi, API Bank BNI untuk developer sangat well-documented. Susah milihnya.",Bank BCA,positif
"Terus terang, pas lagi butuh dana darurat, AC di kantor cabang Bank Mandiri kurang dingin, gerah nunggu sangat. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Kalau boleh jujur, saat gajian, susah banget nyari ATM Bank BRI di daerah saya, harus pergi jauh gila. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Kalau boleh jujur, Bank BCA overall bagus, satpam di Bank BCA sigap membantu nasabah yang kebingungan dan promo cashback Bank BCA sering banget, lumayan buat tambahan, beda cerita kalau data breach di Bank BCA beberapa waktu lalu bikin khawatir.",Bank BCA,campuran
Akhir-akhir ini proses blokir kartu Bank BNI kalau hilang ribet dan butuh waktu lama total. Kecewa sama Bank BNI.,Bank BNI,negatif
kemarin dapat sms dari Bank BNI soal promo terbaru tadi.,Bank BNI,netral
"Kalau menurut saya, fitur di myBCA lengkap banget, semua bisa dari hp, gak perlu ke cabang, padahal biaya kartu kredit Bank BNI annual fee-nya tinggi total.",Bank BCA,positif
"Terus terang, tengah malam, WiFi gratis di Bank BNI lemot dan sering putus banget. Mending pindah ke Bank BRI aja kayaknya.",Bank BNI,negatif
"Sebagai yang untuk usaha kecil, update BNI Mobile Banking selalu membawa fitur baru yang berguna. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kalau dari segi pembukaan_rekening, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi. Tapi kalau biaya, gak ada biaya top up ke e-wallet dari Bank BNI, hemat!. Susah milihnya.",Bank Mandiri,positif
"Update: akhirnya pindah ke Bank BNI, so far so good",Bank BNI,positif
Minggu lalu pernah ada kasus double charge di kartu kredit Bank Mandiri parah. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
"mau tanya-tanya produk investasi Bank BCA ke CS nya, sambil tanya-tanya produk.",Bank BCA,netral
"Dari pengalaman, SBN dan obligasi di Bank BCA pilihan investasinya beragam, beda cerita kalau sempat khawatir dengan kasus skimming di Bank BNI, jadi takut nabung banyak gila.",Bank BNI,negatif
"Lagi compare Bank BNI vs Bank BCA, ada masukan?",Bank BCA,netral
"Menurutku, Bank BRI overall bagus, bisa bayar tagihan listrik dan PDAM di ATM Bank BRI dan bisa beli emas digital langsung dari aplikasi Bank BRI, walaupun penalty kalau saldo minimum gak terpenuhi di Bank BRI gede banget.",Bank BRI,campuran
"kemarin dapat sms dari Bank BCA soal promo terbaru, sambil tanya-tanya produk.",Bank BCA,netral
"Birthday promo dari bank mandiri selalu menggiurkan setiap tahun, sayangnya biaya kartu kredit Bank BCA annual fee-nya tinggi.",Bank BCA,negatif
"Sejauh ini, Bank Mandiri overall bagus, integrasi dengan berbagai platform digital di Bank Mandiri seamless dan pemegang kartu debit Bank Mandiri sering dapat cashback di supermarket, meski ATM Bank Mandiri gak ada fasilitas deposit, harus ke teller.",Bank Mandiri,campuran
"Minggu lalu, waktu lagi busy, birthday promo dari Bank BCA selalu menggiurkan setiap tahun. Bank BCA beda tipis sama Bank Mandiri sih.",Bank BCA,positif
"Jujur, Bank BCA overall bagus, program poin reward Bank BCA bisa ditukar berbagai hadiah menarik dan CS Bank BCA via WhatsApp responsif 24/7, sangat membantu, sayangnya petugas security Bank BCA kadang kurang ramah ke nasabah.",Bank BCA,campuran
"Menurutku, Bank BRI overall bagus, transfer pakai BRImo anti ribet, prosesnya cepat dan simpel dan buka rekening Bank BRI sekarang bisa full online, gak sampai 10 menit jadi, di sisi lain sering nemu ATM Bank BRI yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BRI,campuran
mau tanya-tanya produk investasi Bank BNI ke CS nya.,Bank BNI,netral
"Kalau dari segi teknologi, API Bank BNI untuk developer sangat well-documented. Tapi kalau investasi, bisa beli emas digital langsung dari aplikasi Bank BCA. Susah milihnya.",Bank BNI,positif
"Kalau dari segi atm, jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai. Tapi kalau atm, jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai. Susah milihnya.",Bank BRI,positif
"Dari pengalaman, Bank BCA overall bagus, kartu debit Bank BCA langsung aktif setelah rekening jadi dan pemegang kartu debit Bank BCA sering dapat cashback di supermarket, walaupun banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong.",Bank BCA,campuran
"Minta saran dong, antara Bank BNI dan Bank BCA mana yang lebih worth it?",Bank BCA,netral
"Sebagai yang pensiun dari bank lama, suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Fitur cardless di livin by mandiri ngebantu banget pas dompet ketinggalan, sayangnya sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BNI,negatif
"1 bulan pakai Bank Mandiri, impressi pertama positif",Bank Mandiri,positif
"Lagi compare Bank BRI vs Bank BNI, ada masukan?",Bank BRI,netral
"Kesel banget sama Bank BNI, sejak kemarin CS Bank BNI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BNI,negatif
menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian dari tadi pagi.,Bank BNI,netral
"Sebagai yang sebagai freelancer, notifikasi real-time di Livin by Mandiri selalu akurat dan tepat waktu. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kemarin, jam makan siang, biaya admin Bank Mandiri cukup terjangkau, sesuai dengan layanannya. Bank Mandiri unggul dibanding Bank BRI sih.",Bank Mandiri,positif
"Pengalaman pribadiku sih, bisa beli emas digital langsung dari aplikasi Bank BNI, meski ruang ATM Bank BRI sering kotor dan kurang terawat super.",Bank BNI,positif
"Kalau menurut saya, waktu mau bayar tagihan, follow up dari CS Bank BRI lemah, janji gak ditepati total. Mending pindah ke Bank BCA aja kayaknya.",Bank BRI,negatif
"Minta saran dong, antara Bank BRI dan Bank BCA mana yang lebih worth it?",Bank BRI,netral
"Kesel banget sama Bank BCA, belakangan antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari.",Bank BCA,negatif
"Kalau dari segi pembukaan_rekening, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi. Tapi kalau biaya, kalau transfer ke sesama Bank BCA gratis, jadi sering kupakai. Susah milihnya.",Bank BCA,positif
Bulan ini layar sentuh di ATM Bank BRI sering tidak responsif bener-bener. Kecewa sama Bank BRI.,Bank BRI,negatif
"Kalau boleh jujur, Bank BRI overall bagus, dark mode di BRImo bikin mata gak capek pas malem dan buka rekening Bank BRI sekarang bisa full online, gak sampai 10 menit jadi, sayangnya sistem Bank BRI pernah down berhari-hari, gak bisa akses dana.",Bank BRI,campuran
"tadi pagi ke kantor cabang Bank BCA untuk urusan administrasi, sambil tanya-tanya produk.",Bank BCA,netral
"Kalau boleh jujur, Bank Mandiri overall bagus, biaya transfer online Bank Mandiri lebih murah dari yang offline dan complaint handling di Bank Mandiri profesional dan follow up terus, namun petugas security Bank Mandiri kadang kurang ramah ke nasabah.",Bank Mandiri,campuran
"Sejak kemarin, saat gajian, bisa beli emas digital langsung dari aplikasi Bank BCA. Bank BCA masih kalah sama Bank Mandiri sih.",Bank BCA,positif
"Kalau dari segi mobile_banking, QRIS di BNI Mobile Banking responsif dan gak pernah gagal, sat set bayarnya. Tapi kalau biaya, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Susah milihnya.",Bank BNI,positif
Ada yang pernah pakai Bank BCA dan Bank BNI? Share pengalaman dong,Bank BNI,netral
"Minta saran dong, antara Bank BRI dan Bank BNI mana yang lebih worth it?",Bank BNI,netral
"Dari tadi pagi, waktu lagi busy, complaint handling di Bank BNI profesional dan follow up terus. Bank BNI masih kalah sama Bank BCA sih.",Bank BCA,negatif
"Honestly, walaupun antre, pelayanan di teller Bank BNI efisien dan cepat, namun susah banget mau transfer pakai Livin by Mandiri, muter-muter terus menunya super.",Bank Mandiri,negatif
"Terus terang, pas weekend, CS Bank BRI jam operasionalnya terbatas, gak 24 jam total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BRI,negatif
"Sebagai yang buat anak kuliah, reksadana di Bank BNI performanya konsisten bagus. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
Kemarin biaya tarik tunai di ATM bank lain dari Bank Mandiri selangit luar biasa. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
"Promo cashback bank bca sering banget, lumayan buat tambahan. Worth it banget pilih Bank BCA!",Bank BCA,positif
Complaint handling di bank mandiri profesional dan follow up terus. Bank Mandiri emang the best!,Bank Mandiri,positif
"Sejak pakai, pengalaman saya dengan customer service Bank BCA selalu baik dan solutif, padahal kasus fraud yang lambat ditangani tim Bank BNI bener-bener.",Bank BNI,negatif
"Dari tadi pagi, waktu lagi busy, robo advisor Bank BNI membantu pilih portofolio yang tepat. Bank BNI masih kalah sama Bank BRI sih.",Bank BNI,positif
"Menurutku, ketika lagi traveling, keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising gila. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Sejak kemarin, pas weekend, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP. Bank Mandiri hampir sama kayak Bank BNI sih.",Bank BNI,negatif
"Jujur, saat gajian, notifikasi transaksi dari BRImo sering telat masuk, jadi was-was gila. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Kalau menurut saya, Bank Mandiri overall bagus, live chat di website Bank Mandiri selalu ada yang standby dan jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai, meski notifikasi Livin by Mandiri spam banget, banyak yang gak penting.",Bank Mandiri,campuran
"Guys, Bank BCA atau Bank BRI ya buat kredit rumah? Lagi galau nih",Bank BCA,netral
"Guys, Bank BRI atau Bank BCA ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
"Sebagai yang first time banking, dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Sebagai yang buat anak kuliah, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Pengalaman pribadiku sih, QRIS di BNI Mobile Banking responsif dan gak pernah gagal, sat set bayarnya, tapi charge untuk layanan priority banking Bank BRI gak worth it banget.",Bank BNI,positif
"Sejak pakai, jam makan siang, biaya tarik tunai di ATM bank lain dari Bank BRI selangit ekstrem. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Bulan ini, saat transfer ke orang tua, login di BRImo sekarang cepat pakai biometrik, praktis!. Bank BRI setara dengan Bank Mandiri sih.",Bank Mandiri,negatif
"Kalau menurut saya, Bank BRI overall bagus, CS Bank BRI via WhatsApp responsif 24/7, sangat membantu dan API Bank BRI untuk developer sangat well-documented, cuma penalty kalau saldo minimum gak terpenuhi di Bank BRI gede banget.",Bank BRI,campuran
"Sebagai yang sebagai freelancer, program poin reward Bank BNI bisa ditukar berbagai hadiah menarik. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Tadi, tengah malam, facial recognition di BNI Mobile Banking lebih cepet dari fingerprint. Bank BNI gak sebagus Bank BCA sih.",Bank BNI,positif
"Bulan ini telepon CS Bank BCA antrinya lama banget, habis pulsa banyak cuma buat nunggu bener-bener. Kecewa sama Bank BCA.",Bank BCA,negatif
"Dari tadi pagi, saat gajian, walaupun antre, pelayanan di teller Bank BCA efisien dan cepat. Bank BCA unggul dibanding Bank BNI sih.",Bank BCA,positif
"Minta saran dong, antara Bank Mandiri dan Bank BNI mana yang lebih worth it?",Bank Mandiri,netral
"Sejak pakai, Bank BCA overall bagus, bisa beli emas digital langsung dari aplikasi Bank BCA dan onboarding di Bank BCA dikasih welcome gift yang menarik, walaupun kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BCA,campuran
"Kalau boleh jujur, Bank BNI overall bagus, keamanan BNI Mobile Banking berlapis-lapis, bikin tenang dan layar ATM Bank BNI jernih dan touchscreen-nya sensitif, akan tetapi fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Sebagai yang sebagai freelancer, kartu debit Bank Mandiri langsung aktif setelah rekening jadi. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Sejak pakai, Bank Mandiri overall bagus, ATM Bank Mandiri jarang kosong uangnya, selalu terisi dan integrasi dengan berbagai platform digital di Bank Mandiri seamless, meski jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja.",Bank Mandiri,campuran
"Dari tadi pagi, ketika lagi traveling, program poin reward Bank BRI bisa ditukar berbagai hadiah menarik. Bank BRI hampir sama kayak Bank Mandiri sih.",Bank Mandiri,negatif
"Notifikasi real-time di mybca selalu akurat dan tepat waktu, di sisi lain WiFi gratis di Bank BRI lemot dan sering putus.",Bank BCA,positif
"Terus terang, Bank Mandiri overall bagus, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP dan sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan, beda cerita kalau penalty kalau saldo minimum gak terpenuhi di Bank Mandiri gede banget.",Bank Mandiri,campuran
"Belakangan, saat gajian, sistem keamanan Bank BCA menggunakan enkripsi tingkat militer. Bank BCA unggul dibanding Bank BRI sih.",Bank BRI,negatif
Pemegang kartu debit bank bri sering dapat cashback di supermarket. Bank BRI emang the best!,Bank BRI,positif
"Jujur, Bank BRI overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan ATM Bank BRI bisa deposit cek, praktis untuk yang bisnis, walaupun parkir di gedung Bank BRI mahal dan terbatas.",Bank BRI,campuran
"Guys, Bank Mandiri atau Bank BNI ya buat kredit rumah? Lagi galau nih",Bank BNI,netral
Dari tadi pagi petugas security Bank BNI kadang kurang ramah ke nasabah gila. Kecewa sama Bank BNI.,Bank BNI,negatif
"Dari pengalaman, Bank BRI overall bagus, ATM Bank BRI jarang kosong uangnya, selalu terisi dan cicilan 0% dari Bank BRI ngebantu banget buat beli barang elektronik, di sisi lain font di BRImo terlalu kecil, susah dibaca orang tua.",Bank BRI,campuran
Integrasi dengan berbagai platform digital di bank bni seamless. Worth it banget pilih Bank BNI!,Bank BNI,positif
"Sebagai yang first time banking, priority banking Bank BRI layanannya premium banget. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
tadi pagi ke kantor cabang Bank BRI untuk urusan administrasi kemarin.,Bank BRI,netral
"Kalau menurut saya, tabungan Bank BRI gak ada minimum saldo yang memberatkan, akan tetapi notifikasi BNI Mobile Banking spam banget, banyak yang gak penting total.",Bank BRI,positif
"Minggu lalu, ketika lagi traveling, SBN dan obligasi di Bank BCA pilihan investasinya beragam. Bank BCA masih kalah sama Bank BNI sih.",Bank BNI,negatif
Ada yang pernah pakai Bank BRI dan Bank BCA? Share pengalaman dong,Bank BCA,netral
"Lagi compare Bank Mandiri vs Bank BNI, ada masukan?",Bank BNI,netral
"Lagi compare Bank BCA vs Bank BRI, ada masukan?",Bank BRI,netral
"Terus terang, Bank BNI overall bagus, fitur cardless di BNI Mobile Banking ngebantu banget pas dompet ketinggalan dan antrian di ATM Bank BNI biasanya cepat karena mesinnya responsif, di sisi lain sistem Bank BNI pernah down berhari-hari, gak bisa akses dana.",Bank BNI,campuran
"Kalau dari segi biaya, suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST. Tapi kalau investasi, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Susah milihnya.",Bank BNI,positif
"Sebagai yang buat anak kuliah, reksadana di Bank BCA performanya konsisten bagus. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Menurutku, Bank Mandiri overall bagus, reksadana di Bank Mandiri performanya konsisten bagus dan suka banget karena Bank Mandiri banyak promo transfer gratis via BI-FAST, namun ATM Bank Mandiri gak ada fasilitas deposit, harus ke teller.",Bank Mandiri,campuran
"Sejak pakai, pas tanggal tua, keamanan area ATM Bank BRI kurang, sering ada orang mencurigakan total. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Minta saran dong, antara Bank BCA dan Bank Mandiri mana yang lebih worth it?",Bank BCA,netral
Ada yang pernah pakai Bank BNI dan Bank BRI? Share pengalaman dong,Bank BRI,netral
"Pengalaman pribadiku sih, jam makan siang, petugas Bank BCA kurang update soal produk terbaru luar biasa. Mending pindah ke Bank BRI aja kayaknya.",Bank BCA,negatif
"Minta saran dong, antara Bank BRI dan Bank BNI mana yang lebih worth it?",Bank BRI,netral
"Kesel total sama Bank BCA, akhir-akhir ini sering nemu ATM Bank BCA yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BCA,negatif
"Sejak pakai, Bank BRI overall bagus, cicilan 0% dari Bank BRI ngebantu banget buat beli barang elektronik dan robo advisor Bank BRI membantu pilih portofolio yang tepat, beda cerita kalau pernah ada kasus double charge di kartu kredit Bank BRI.",Bank BRI,campuran
anak saya baru buka tabungan pelajar di Bank BNI.,Bank BNI,netral
"Dari tadi pagi, saat gajian, biaya admin Bank BRI cukup terjangkau, sesuai dengan layanannya. Bank BRI masih di bawah Bank Mandiri sih.",Bank Mandiri,negatif
"Dari pengalaman, Bank BNI overall bagus, transfer pakai BNI Mobile Banking anti ribet, prosesnya cepat dan simpel dan bisa bayar tagihan listrik dan PDAM di ATM Bank BNI, sayangnya keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,campuran
"Sejauh ini, Bank BRI overall bagus, bisa beli emas digital langsung dari aplikasi Bank BRI dan priority banking Bank BRI layanannya premium banget, walaupun data breach di Bank BRI beberapa waktu lalu bikin khawatir.",Bank BRI,campuran
"Sejak kemarin BRImo sering tiba-tiba logout sendiri, harus login ulang terus total. Kecewa sama Bank BRI.",Bank BRI,negatif
"Belakangan susah banget mau transfer pakai myBCA, muter-muter terus menunya super. Kecewa sama Bank BCA.",Bank BCA,negatif
"Kalau dari segi promo, kolaborasi Bank BRI dengan e-commerce sering ada flash sale. Tapi kalau mobile_banking, widget di home screen untuk myBCA praktis banget. Susah milihnya.",Bank BRI,positif
"Jujur, Bank BNI overall bagus, layar ATM Bank BNI jernih dan touchscreen-nya sensitif dan biaya admin bulanannya worth it dengan semua kemudahan yang didapat, tapi fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Terus terang, saat transfer ke orang tua, keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising banget. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
Integrasi dengan berbagai platform digital di bank bri seamless. Recommend luar biasa buat yang mau coba Bank BRI!,Bank BRI,positif
"Jujur, saat gajian, telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu sangat. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Kalau dari segi investasi, reksadana di Bank BRI performanya konsisten bagus. Tapi kalau mobile_banking, QRIS di Livin by Mandiri responsif dan gak pernah gagal, sat set bayarnya. Susah milihnya.",Bank BRI,positif
"Honestly, pemegang kartu debit Bank BCA sering dapat cashback di supermarket, namun nomor antrian di Bank BRI sering error atau loncat-loncat ekstrem.",Bank BRI,negatif
Bank Mandiri buka cabang baru di deket rumah saya belakangan.,Bank Mandiri,netral
"Kalau menurut saya, Bank BRI overall bagus, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI dan CS Bank BRI sangat responsif dan membantu, masalah langsung kelar, beda cerita kalau petugas security Bank BRI kadang kurang ramah ke nasabah.",Bank BRI,campuran
"Kalau dari segi atm, layar ATM Bank BNI jernih dan touchscreen-nya sensitif. Tapi kalau teknologi, integrasi dengan berbagai platform digital di Bank Mandiri seamless. Susah milihnya.",Bank Mandiri,positif
Proses verifikasi buka rekening bank mandiri via video call cepat dan mudah. Recommend bener-bener buat yang mau coba Bank Mandiri!,Bank Mandiri,positif
Pengalaman saya dengan customer service bank bri selalu baik dan solutif. Bank BRI emang the best!,Bank BRI,positif
"Honestly, ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih!, tapi CS Bank BRI jam operasionalnya terbatas, gak 24 jam parah.",Bank BRI,negatif
"Kalau dari segi investasi, bisa beli emas digital langsung dari aplikasi Bank BRI. Tapi kalau promo, kolaborasi Bank BNI dengan e-commerce sering ada flash sale. Susah milihnya.",Bank BRI,positif
"Minggu lalu, saat gajian, weekend sale Bank BNI selalu ada promo hotel dan travel. Bank BNI jauh lebih baik dari Bank Mandiri sih.",Bank Mandiri,negatif
"Kalau dari segi promo, pemegang kartu debit Bank BRI sering dapat cashback di supermarket. Tapi kalau cs, CS Bank Mandiri via WhatsApp responsif 24/7, sangat membantu. Susah milihnya.",Bank BRI,positif
"Sebagai yang ganti dari bank konvensional, QRIS di Livin by Mandiri responsif dan gak pernah gagal, sat set bayarnya. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Bisa atur budget dan tracking pengeluaran di brimo, sangat membantu, meski antrian di ATM Bank BNI selalu panjang, terutama weekend.",Bank BNI,negatif
"Sejauh ini, promo cashback Bank BCA sering banget, lumayan buat tambahan, beda cerita kalau CS di social media Bank BNI balasnya lama dan sering template jawabannya bener-bener.",Bank BNI,negatif
"Sejak pakai, Bank BCA overall bagus, ATM Bank BCA ada fitur tarik tunai tanpa kartu, canggih! dan walaupun antre, pelayanan di teller Bank BCA efisien dan cepat, walaupun biaya administrasi invest di Bank BCA tinggi, potong return.",Bank BCA,campuran
"Kesel gila sama Bank Mandiri, bulan ini susah banget mau transfer pakai Livin by Mandiri, muter-muter terus menunya.",Bank Mandiri,negatif
