comment,sentinment,score,label
"Kesel sangat sama Bank BNI, tadi AC di kantor cabang Bank BNI kurang dingin, gerah nunggu.",negative,0.9977545142173767,negatif
"Sejak pakai, Bank Mandiri overall bagus, bisa beli emas digital langsung dari aplikasi Bank Mandiri dan onboarding di Bank Mandiri dikasih welcome gift yang menarik, beda cerita kalau petugas security Bank Mandiri kadang kurang ramah ke nasabah.",positive,0.9840944409370422,campuran
"Menurutku, Bank BCA overall bagus, reksadana di Bank BCA performanya konsisten bagus dan ATM Bank BCA ada fitur tarik tunai tanpa kartu, canggih!, sayangnya charge untuk layanan priority banking Bank BCA gak worth it.",positive,0.966410219669342,campuran
"Sebagai yang untuk usaha kecil, teknologi AI di Bank BNI membantu deteksi fraud dengan akurat. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9938901662826538,positif
saya adalah nasabah Bank BCA sudah 5 tahun.,neutral,0.9966359734535217,netral
"sedang mempertimbangkan antara Bank Mandiri dan Bank BNI untuk KPR, sambil ngecek saldo.",neutral,0.9979016780853271,netral
saya adalah nasabah Bank BNI sudah 5 tahun.,neutral,0.9966331124305725,netral
Ada yang pernah pakai Bank Mandiri dan Bank BNI? Share pengalaman dong,neutral,0.9940167665481567,netral
lagi proses pengajuan kredit di Bank BCA.,neutral,0.9982566237449646,netral
"Minta saran dong, antara Bank BRI dan Bank BCA mana yang lebih worth it?",neutral,0.5973451137542725,netral
"Lagi compare Bank Mandiri vs Bank BNI, ada masukan?",neutral,0.9979815483093262,netral
"Kartu debit bank bni langsung aktif setelah rekening jadi, namun biaya admin bulanan Bank BRI lumayan mahal ya, apalagi kalau jarang dipakai.",negative,0.6949973106384277,negatif
"Kalau menurut saya, Bank BCA overall bagus, reksadana di Bank BCA performanya konsisten bagus dan notifikasi real-time di myBCA selalu akurat dan tepat waktu, padahal AC di kantor cabang Bank BCA kurang dingin, gerah nunggu.",negative,0.8416329622268677,campuran
"Kalau dari segi teknologi, teknologi AI di Bank BCA membantu deteksi fraud dengan akurat. Tapi kalau mobile_banking, bisa atur budget dan tracking pengeluaran di BNI Mobile Banking, sangat membantu. Susah milihnya.",positive,0.9863330721855164,positif
"Akhir-akhir ini, waktu lagi busy, program poin reward Bank BCA bisa ditukar berbagai hadiah menarik. Bank BCA hampir sama kayak Bank BRI sih.",positive,0.6572248935699463,negatif
"menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian, sambil ngurus dokumen.",neutral,0.9901626110076904,netral
"Kemarin, pas weekend, jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai. Bank BCA hampir sama kayak Bank Mandiri sih.",positive,0.9925951361656189,negatif
menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian.,neutral,0.9970539808273315,netral
"Menurutku, Bank BNI overall bagus, bisa atur budget dan tracking pengeluaran di BNI Mobile Banking, sangat membantu dan biaya admin Bank BNI cukup terjangkau, sesuai dengan layanannya, sayangnya petugas security Bank BNI kadang kurang ramah ke nasabah.",positive,0.9957537651062012,campuran
"Kalau dari segi teknologi, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer. Tapi kalau teknologi, API Bank BRI untuk developer sangat well-documented. Susah milihnya.",negative,0.9568158984184265,positif
"Cs bank mandiri sangat responsif dan membantu, masalah langsung kelar, namun petugas security Bank BCA kadang kurang ramah ke nasabah.",positive,0.7684208154678345,positif
"Minta saran dong, antara Bank BNI dan Bank Mandiri mana yang lebih worth it?",neutral,0.6341429352760315,netral
"Kalau boleh jujur, pas lagi butuh dana darurat, sering nemu ATM Bank BRI yang uangnya pecahan besar semua, gak ada 50 ribu parah. Mending pindah ke Bank BNI aja kayaknya.",negative,0.8835477232933044,negatif
Ada yang pernah pakai Bank BRI dan Bank BCA? Share pengalaman dong,neutral,0.9933925271034241,netral
"Sejauh ini, Bank Mandiri overall bagus, program poin reward Bank Mandiri bisa ditukar berbagai hadiah menarik dan live chat di website Bank Mandiri selalu ada yang standby, beda cerita kalau sering nemu ATM Bank Mandiri yang uangnya pecahan besar semua, gak ada 50 ribu.",positive,0.9897617697715759,campuran
Satpam di bank bni sigap membantu nasabah yang kebingungan. Recommend luar biasa buat yang mau coba Bank BNI!,positive,0.9913367033004761,positif
"Kesel gila sama Bank BCA, minggu lalu telepon CS Bank BCA antrinya lama banget, habis pulsa banyak cuma buat nunggu.",negative,0.9971238970756531,negatif
lagi bandingkan suku bunga deposito antara Bank Mandiri dan Bank BRI sejak kemarin.,neutral,0.9968681931495667,netral
"Belakangan, jam makan siang, satpam di Bank Mandiri sigap membantu nasabah yang kebingungan. Bank Mandiri masih di bawah Bank BCA sih.",positive,0.6491535305976868,positif
"Jujur, Bank BNI overall bagus, kolaborasi Bank BNI dengan e-commerce sering ada flash sale dan dark mode di BNI Mobile Banking bikin mata gak capek pas malem, namun antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",positive,0.9971502423286438,campuran
"Bisa beli emas digital langsung dari aplikasi bank bri, padahal keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",negative,0.9930324554443359,negatif
Reksadana di bank bri performanya konsisten bagus. Gaskeun deh ke Bank BRI!,positive,0.9931883811950684,positif
Dari tadi pagi kasus fraud yang lambat ditangani tim Bank BNI sangat. Kecewa sama Bank BNI.,negative,0.997596800327301,negatif
"Sebagai yang sebagai freelancer, layar ATM Bank BRI jernih dan touchscreen-nya sensitif. Bank BRI cocok banget buat kebutuhan saya.",positive,0.9953655004501343,positif
Kemarin kasus fraud yang lambat ditangani tim Bank BNI banget. Kecewa sama Bank BNI.,negative,0.9977071285247803,negatif
"Sejak pakai, Bank Mandiri overall bagus, onboarding di Bank Mandiri dikasih welcome gift yang menarik dan ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih!, di sisi lain keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",positive,0.6253907680511475,campuran
"Sejak pakai, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP, akan tetapi proses blokir kartu Bank BRI kalau hilang ribet dan butuh waktu lama parah.",negative,0.9472943544387817,positif
"Honestly, waktu lagi busy, keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising bener-bener. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9862595796585083,positif
lagi proses pengajuan kredit di Bank BCA.,neutral,0.9982566237449646,netral
"Menurutku, Bank BNI overall bagus, antrian di ATM Bank BNI biasanya cepat karena mesinnya responsif dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI, di sisi lain CS Bank BNI jam operasionalnya terbatas, gak 24 jam.",positive,0.9609146118164062,campuran
"Minta saran dong, antara Bank BCA dan Bank BNI mana yang lebih worth it?",neutral,0.6389492154121399,netral
"Tabungan bank bni gak ada minimum saldo yang memberatkan, meski email complaint ke Bank BRI gak pernah dibalas dengan tuntas.",negative,0.886574923992157,negatif
"Dari pengalaman, pas lagi butuh dana darurat, layar sentuh di ATM Bank BRI sering tidak responsif bener-bener. Mending pindah ke Bank BCA aja kayaknya.",negative,0.8722218871116638,positif
Robo advisor bank bri membantu pilih portofolio yang tepat. Recommend banget buat yang mau coba Bank BRI!,positive,0.9703267812728882,positif
"Transfer pakai livin by mandiri anti ribet, prosesnya cepat dan simpel, di sisi lain keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising.",negative,0.9666661620140076,negatif
"Dari pengalaman, Bank BNI overall bagus, fitur cardless di BNI Mobile Banking ngebantu banget pas dompet ketinggalan dan CS Bank BNI sangat responsif dan membantu, masalah langsung kelar, sayangnya petugas security Bank BNI kadang kurang ramah ke nasabah.",positive,0.9957873225212097,campuran
"Tadi, pas weekend, Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BNI unggul dibanding Bank Mandiri sih.",positive,0.9960917830467224,positif
saya punya rekening di Bank BNI dan juga di Bank BRI.,neutral,0.9967283010482788,netral
"Dari pengalaman, Bank BNI overall bagus, jaringan ATM Bank BNI sangat luas, jadi gampang tarik tunai dan birthday promo dari Bank BNI selalu menggiurkan setiap tahun, namun search function di BNI Mobile Banking kurang akurat, susah nyari fitur.",negative,0.8961136937141418,campuran
"Jujur, Bank BNI overall bagus, buka rekening Bank BNI sekarang bisa full online, gak sampai 10 menit jadi dan fitur investasi di Bank BNI mudah dipahami pemula, namun CS Bank BNI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",negative,0.867310106754303,campuran
Pemegang kartu debit bank bni sering dapat cashback di supermarket. Bank BNI emang the best!,positive,0.9923802614212036,positif
"Kalau menurut saya, jam makan siang, banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong luar biasa. Mending pindah ke Bank BRI aja kayaknya.",positive,0.6023878455162048,negatif
Ada yang pernah pakai Bank BCA dan Bank BNI? Share pengalaman dong,neutral,0.9938203692436218,netral
"Guys, Bank BCA atau Bank BRI ya buat kredit rumah? Lagi galau nih",neutral,0.8989323377609253,netral
"1 bulan pakai Bank BRI, impressi pertama positif",neutral,0.9699971675872803,positif
Sbn dan obligasi di bank bni pilihan investasinya beragam. Gaskeun deh ke Bank BNI!,positive,0.8932064175605774,positif
"Kalau dari segi cs, priority banking Bank Mandiri layanannya premium banget. Tapi kalau mobile_banking, fitur split bill di BRImo memudahkan patungan sama teman. Susah milihnya.",positive,0.8158812522888184,positif
Ada yang pernah pakai Bank BRI dan Bank BNI? Share pengalaman dong,neutral,0.9938051700592041,netral
"Kalau dari segi cs, priority banking Bank Mandiri layanannya premium banget. Tapi kalau pembukaan_rekening, kartu debit Bank BNI langsung aktif setelah rekening jadi. Susah milihnya.",positive,0.506169319152832,positif
"Sejak kemarin ATM Bank BCA gak ada fasilitas deposit, harus ke teller parah. Kecewa sama Bank BCA.",negative,0.9976722598075867,negatif
"Menurutku, Bank BRI overall bagus, biaya admin Bank BRI cukup terjangkau, sesuai dengan layanannya dan CS Bank BRI sangat responsif dan membantu, masalah langsung kelar, akan tetapi jam operasional cabang Bank BRI terbatas, sulit pas hari kerja.",positive,0.8697664737701416,campuran
"Akhir-akhir ini, waktu mau bayar tagihan, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI. Bank BRI masih kalah sama Bank Mandiri sih.",negative,0.9819239974021912,positif
"Kesel super sama Bank BRI, minggu lalu AC di kantor cabang Bank BRI kurang dingin, gerah nunggu.",negative,0.9973811507225037,negatif
"Menurutku, Bank Mandiri overall bagus, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B dan kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai, di sisi lain petugas security Bank Mandiri kadang kurang ramah ke nasabah.",positive,0.97648024559021,campuran
"Guys, Bank BCA atau Bank BRI ya buat kredit rumah? Lagi galau nih",neutral,0.8989323377609253,netral
"Kalau menurut saya, Bank BRI overall bagus, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat dan fitur cardless di BRImo ngebantu banget pas dompet ketinggalan, cuma charge untuk layanan priority banking Bank BRI gak worth it.",positive,0.9272120594978333,campuran
"Dari pengalaman, top up e-wallet dari myBCA instan masuknya, walaupun susah banget nyari ATM Bank BNI di daerah saya, harus pergi jauh ekstrem.",positive,0.5354905128479004,positif
"Kemarin, pas system maintenance, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi. Bank BCA masih di bawah Bank Mandiri sih.",neutral,0.7030391097068787,positif
lagi bandingkan suku bunga deposito antara Bank BCA dan Bank BRI.,neutral,0.9970801472663879,netral
"Dari pengalaman, Bank BRI overall bagus, priority banking Bank BRI layanannya premium banget dan layar ATM Bank BRI jernih dan touchscreen-nya sensitif, padahal search function di BRImo kurang akurat, susah nyari fitur.",negative,0.7245299816131592,campuran
"Lagi compare Bank BNI vs Bank Mandiri, ada masukan?",neutral,0.997943103313446,netral
"Pengalaman pribadiku sih, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA, di sisi lain kasus fraud yang lambat ditangani tim Bank BRI bener-bener.",positive,0.9229671955108643,positif
"Kemarin, jam makan siang, program poin reward Bank BNI bisa ditukar berbagai hadiah menarik. Bank BNI gak sebagus Bank Mandiri sih.",positive,0.42826342582702637,negatif
"Dari pengalaman, Bank BCA overall bagus, proses verifikasi buka rekening Bank BCA via video call cepat dan mudah dan bisa beli emas digital langsung dari aplikasi Bank BCA, akan tetapi kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",neutral,0.8637689352035522,campuran
"Kalau boleh jujur, pas weekend, fitur face ID di myBCA sering gagal recognize, ribet banget. Mending pindah ke Bank Mandiri aja kayaknya.",neutral,0.688208281993866,negatif
Ada yang pernah pakai Bank BCA dan Bank Mandiri? Share pengalaman dong,neutral,0.993480920791626,netral
"Pengalaman pribadiku sih, pas tanggal tua, WiFi gratis di Bank BCA lemot dan sering putus super. Mending pindah ke Bank Mandiri aja kayaknya.",negative,0.9913209080696106,negatif
"Guys, Bank BCA atau Bank BNI ya buat kredit rumah? Lagi galau nih",neutral,0.9130125641822815,netral
"Sebagai yang buat anak kuliah, biaya admin Bank BRI cukup terjangkau, sesuai dengan layanannya. Bank BRI cocok banget buat kebutuhan saya.",positive,0.9973661303520203,positif
Fitur investasi di bank bni mudah dipahami pemula. Recommend gila buat yang mau coba Bank BNI!,positive,0.9894579648971558,positif
"Integrasi dengan berbagai platform digital di bank bni seamless, meski antrian di ATM Bank BCA selalu panjang, terutama weekend.",neutral,0.5154166221618652,negatif
"Kesel super sama Bank BCA, dari tadi pagi banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong.",negative,0.9945560693740845,negatif
"Terus terang, Bank BCA overall bagus, SBN dan obligasi di Bank BCA pilihan investasinya beragam dan complaint handling di Bank BCA profesional dan follow up terus, sayangnya ruang ATM Bank BCA sering kotor dan kurang terawat.",positive,0.7919166088104248,campuran
"Kemarin, waktu mau bayar tagihan, dokumen yang dibutuhkan buka rekening Bank BCA simpel, cuma KTP. Bank BCA jauh lebih baik dari Bank BRI sih.",positive,0.6860097646713257,negatif
"Sebagai yang untuk usaha kecil, onboarding di Bank BNI dikasih welcome gift yang menarik. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9952619075775146,positif
"Sejauh ini, Bank BCA overall bagus, jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai dan API Bank BCA untuk developer sangat well-documented, di sisi lain sempat khawatir dengan kasus skimming di Bank BCA, jadi takut nabung banyak.",positive,0.9849046468734741,campuran
"Sebagai yang sebagai freelancer, inovasi fintech Bank BRI selalu di depan dibanding kompetitor. Bank BRI cocok banget buat kebutuhan saya.",positive,0.9962638020515442,positif
"Fitur split bill di bni mobile banking memudahkan patungan sama teman, cuma kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",neutral,0.9934813976287842,positif
"Minggu lalu, tengah malam, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank Mandiri. Bank Mandiri jauh lebih baik dari Bank BCA sih.",positive,0.6397719383239746,negatif
"Sejak kemarin aplikasi BNI Mobile Banking sering banget maintenance, apalagi pas tanggal gajian, bikin emosi ekstrem. Kecewa sama Bank BNI.",negative,0.9974959492683411,negatif
"Menurutku, Bank BRI overall bagus, robo advisor Bank BRI membantu pilih portofolio yang tepat dan transfer pakai BRImo anti ribet, prosesnya cepat dan simpel, tapi sistem Bank BRI pernah down berhari-hari, gak bisa akses dana.",positive,0.984940230846405,campuran
"Kartu debit bank bni langsung aktif setelah rekening jadi, cuma biaya kartu kredit Bank BRI annual fee-nya tinggi.",neutral,0.980730414390564,positif
"Sejak pakai, Bank BCA overall bagus, jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai dan satpam di Bank BCA sigap membantu nasabah yang kebingungan, padahal WiFi gratis di Bank BCA lemot dan sering putus.",positive,0.9689249396324158,campuran
"Bulan ini, tengah malam, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI. Bank BNI setara dengan Bank Mandiri sih.",positive,0.4624852240085602,positif
"Tadi, waktu mau bayar tagihan, dark mode di BRImo bikin mata gak capek pas malem. Bank BRI masih di bawah Bank BNI sih.",positive,0.9790513515472412,positif
"Dari pengalaman, Bank BRI overall bagus, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat dan bisa bayar tagihan listrik dan PDAM di ATM Bank BRI, namun BRImo lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",negative,0.9521655440330505,campuran
"Guys, Bank Mandiri atau Bank BRI ya buat kredit rumah? Lagi galau nih",neutral,0.8436481952667236,netral
Ada yang pernah pakai Bank BRI dan Bank BNI? Share pengalaman dong,neutral,0.9938051700592041,netral
"Kesel sangat sama Bank BRI, dari tadi pagi CS Bank BRI sering putus sambungan di tengah pembicaraan.",negative,0.9971331357955933,negatif
"Bulan ini, tengah malam, inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor. Bank Mandiri setara dengan Bank BNI sih.",positive,0.9328927397727966,positif
Fitur split bill di bni mobile banking memudahkan patungan sama teman. Gaskeun deh ke Bank BNI!,positive,0.768174946308136,positif
tadi pagi ke kantor cabang Bank Mandiri untuk urusan administrasi.,neutral,0.9983575940132141,netral
"Guys, Bank BRI atau Bank BNI ya buat kredit rumah? Lagi galau nih",neutral,0.889642596244812,netral
Ada yang pernah pakai Bank BCA dan Bank Mandiri? Share pengalaman dong,neutral,0.993480920791626,netral
"Lagi compare Bank BCA vs Bank BRI, ada masukan?",neutral,0.9979017972946167,netral
Ada yang pernah pakai Bank BCA dan Bank BNI? Share pengalaman dong,neutral,0.9938203692436218,netral
"Kalau boleh jujur, Bank BCA overall bagus, CS Bank BCA via WhatsApp responsif 24/7, sangat membantu dan ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis, akan tetapi charge untuk layanan priority banking Bank BCA gak worth it.",positive,0.9532947540283203,campuran
"kemarin dapat sms dari Bank Mandiri soal promo terbaru, sambil tanya-tanya produk.",neutral,0.9969359636306763,netral
"Lagi compare Bank BNI vs Bank BRI, ada masukan?",neutral,0.9978910088539124,netral
"Pengalaman pribadiku sih, integrasi dengan berbagai platform digital di Bank Mandiri seamless, beda cerita kalau search function di BNI Mobile Banking kurang akurat, susah nyari fitur gila.",negative,0.968995988368988,negatif
"Kesel total sama Bank Mandiri, bulan ini font di Livin by Mandiri terlalu kecil, susah dibaca orang tua.",negative,0.9978210926055908,negatif
"Sebagai yang first time banking, facial recognition di BNI Mobile Banking lebih cepet dari fingerprint. Bank BNI cocok banget buat kebutuhan saya.",positive,0.992828905582428,positif
"Dari pengalaman, tengah malam, ATM Bank BRI sering offline atau rusak, pas butuh malah gak bisa dipakai gila. Mending pindah ke Bank BCA aja kayaknya.",negative,0.8108835220336914,positif
"Guys, Bank BCA atau Bank BNI ya buat kredit rumah? Lagi galau nih",neutral,0.9130125641822815,netral
"Kalau dari segi promo, birthday promo dari Bank BNI selalu menggiurkan setiap tahun. Tapi kalau cs, satpam di Bank BCA sigap membantu nasabah yang kebingungan. Susah milihnya.",positive,0.9956995248794556,positif
"Akhir-akhir ini, tengah malam, kolaborasi Bank BNI dengan e-commerce sering ada flash sale. Bank BNI unggul dibanding Bank Mandiri sih.",positive,0.9807329177856445,positif
"Atm bank bri jarang kosong uangnya, selalu terisi. Worth it banget pilih Bank BRI!",positive,0.9792575240135193,positif
"Kalau dari segi teknologi, inovasi fintech Bank BRI selalu di depan dibanding kompetitor. Tapi kalau atm, selain tarik tunai, fitur setor tunai di ATM Bank BNI sangat membantu. Susah milihnya.",positive,0.9937639832496643,positif
"Dari pengalaman, pas tanggal tua, jam operasional cabang Bank BCA terbatas, sulit pas hari kerja gila. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9653951525688171,negatif
"Sebagai yang untuk usaha kecil, weekend sale Bank Mandiri selalu ada promo hotel dan travel. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9954491257667542,positif
"Kesel bener-bener sama Bank Mandiri, dari tadi pagi ruang ATM Bank Mandiri sering kotor dan kurang terawat.",negative,0.997687816619873,negatif
"Sejak pakai, Bank BCA overall bagus, Bank BCA banyak kerjasama dengan merchant, jadi banyak diskon F&B dan teknologi AI di Bank BCA membantu deteksi fraud dengan akurat, meski proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama.",positive,0.9922498464584351,campuran
"Honestly, Bank BCA overall bagus, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA dan transfer pakai myBCA anti ribet, prosesnya cepat dan simpel, beda cerita kalau kasus fraud yang lambat ditangani tim Bank BCA.",positive,0.9786821007728577,campuran
"Kalau menurut saya, Bank BNI overall bagus, bisa bayar tagihan listrik dan PDAM di ATM Bank BNI dan onboarding di Bank BNI dikasih welcome gift yang menarik, sayangnya jam operasional cabang Bank BNI terbatas, sulit pas hari kerja.",positive,0.9700822830200195,campuran
"Dari pengalaman, Bank BCA overall bagus, gak ada biaya top up ke e-wallet dari Bank BCA, hemat! dan facial recognition di myBCA lebih cepet dari fingerprint, di sisi lain proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama.",positive,0.9555305242538452,campuran
"Tadi, waktu mau bayar tagihan, SBN dan obligasi di Bank BNI pilihan investasinya beragam. Bank BNI unggul dibanding Bank Mandiri sih.",positive,0.9783009886741638,positif
"Minta saran dong, antara Bank BRI dan Bank BNI mana yang lebih worth it?",neutral,0.6090057492256165,netral
"Robo advisor bank bni membantu pilih portofolio yang tepat, beda cerita kalau WiFi gratis di Bank BRI lemot dan sering putus.",negative,0.7667157053947449,positif
"Sebagai yang pensiun dari bank lama, biaya transfer online Bank BNI lebih murah dari yang offline. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9968892931938171,positif
"Lagi compare Bank Mandiri vs Bank BNI, ada masukan?",neutral,0.9979815483093262,netral
"Sebagai yang sebagai freelancer, bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu. Bank BCA cocok banget buat kebutuhan saya.",positive,0.9961206316947937,positif
"Reksadana di bank bni performanya konsisten bagus, meski nomor antrian di Bank BCA sering error atau loncat-loncat.",positive,0.9924700260162354,negatif
"Terus terang, Bank Mandiri overall bagus, pemegang kartu debit Bank Mandiri sering dapat cashback di supermarket dan update Livin by Mandiri selalu membawa fitur baru yang berguna, beda cerita kalau proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",positive,0.9879030585289001,campuran
"Kalau boleh jujur, Bank BRI overall bagus, biaya admin Bank BRI cukup terjangkau, sesuai dengan layanannya dan teknologi AI di Bank BRI membantu deteksi fraud dengan akurat, akan tetapi notifikasi transaksi dari BRImo sering telat masuk, jadi was-was.",negative,0.9593086242675781,campuran
Reksadana di bank bni performanya konsisten bagus. Recommend luar biasa buat yang mau coba Bank BNI!,positive,0.9954429864883423,positif
"Jujur, Bank BRI overall bagus, bisa bayar tagihan listrik dan PDAM di ATM Bank BRI dan inovasi fintech Bank BRI selalu di depan dibanding kompetitor, akan tetapi sempat khawatir dengan kasus skimming di Bank BRI, jadi takut nabung banyak.",positive,0.9935733675956726,campuran
Priority banking bank bca layanannya premium banget. Worth it banget pilih Bank BCA!,positive,0.993779718875885,positif
"Sebagai yang ganti dari bank konvensional, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis. Bank BCA cocok banget buat kebutuhan saya.",positive,0.9957464337348938,positif
"Sebagai yang first time banking, reksadana di Bank Mandiri performanya konsisten bagus. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.99641352891922,positif
"Akhir-akhir ini, pas tanggal tua, priority banking Bank BNI layanannya premium banget. Bank BNI setara dengan Bank Mandiri sih.",positive,0.9833996891975403,positif
"Menurutku, Bank BRI overall bagus, fitur cardless di BRImo ngebantu banget pas dompet ketinggalan dan promo cashback Bank BRI sering banget, lumayan buat tambahan, sayangnya keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising.",positive,0.9508854746818542,campuran
rekening Bank BCA saya gunakan khusus untuk tabungan akhir-akhir ini.,neutral,0.9983100891113281,netral
"Minta saran dong, antara Bank BRI dan Bank BCA mana yang lebih worth it?",neutral,0.5973451137542725,netral
"Bulan ini, ketika lagi traveling, proses verifikasi buka rekening Bank BNI via video call cepat dan mudah. Bank BNI beda tipis sama Bank BCA sih.",positive,0.4900553524494171,positif
"Honestly, Bank BRI overall bagus, suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST dan keamanan BRImo berlapis-lapis, bikin tenang, padahal telepon CS Bank BRI antrinya lama banget, habis pulsa banyak cuma buat nunggu.",positive,0.9971780776977539,campuran
Ada yang pernah pakai Bank BRI dan Bank BNI? Share pengalaman dong,neutral,0.9938051700592041,netral
"Jujur, waktu mau bayar tagihan, WiFi gratis di Bank BCA lemot dan sering putus total. Mending pindah ke Bank BRI aja kayaknya.",negative,0.9943570494651794,negatif
"Kalau dari segi pembukaan_rekening, onboarding di Bank Mandiri dikasih welcome gift yang menarik. Tapi kalau investasi, reksadana di Bank BRI performanya konsisten bagus. Susah milihnya.",positive,0.8036252856254578,positif
Ada yang pernah pakai Bank BCA dan Bank BNI? Share pengalaman dong,neutral,0.9938203692436218,netral
"Kalau menurut saya, Bank BCA overall bagus, Bank BCA banyak kerjasama dengan merchant, jadi banyak diskon F&B dan biaya admin bulanannya worth it dengan semua kemudahan yang didapat, cuma CS Bank BCA sering putus sambungan di tengah pembicaraan.",positive,0.9922250509262085,campuran
"Honestly, notifikasi real-time di BNI Mobile Banking selalu akurat dan tepat waktu, cuma penalty kalau saldo minimum gak terpenuhi di Bank BRI gede banget parah.",negative,0.9772246479988098,positif
"Sebagai yang buat anak kuliah, masalah saya cepat teratasi berkat bantuan CS Bank BNI via telepon. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9958765506744385,positif
"Honestly, Bank BRI overall bagus, inovasi fintech Bank BRI selalu di depan dibanding kompetitor dan fitur cardless di BRImo ngebantu banget pas dompet ketinggalan, sayangnya parkir di gedung Bank BRI mahal dan terbatas.",positive,0.993766188621521,campuran
"Bulan ini, ketika lagi traveling, Livin by Mandiri sangat stabil dan jarang error, bisa diandalkan. Bank Mandiri setara dengan Bank BNI sih.",positive,0.9942069053649902,negatif
"Minggu lalu, saat transfer ke orang tua, pengalaman saya dengan customer service Bank Mandiri selalu baik dan solutif. Bank Mandiri jauh lebih baik dari Bank BCA sih.",positive,0.9404977560043335,negatif
"Kesel super sama Bank BNI, belakangan keamanan area ATM Bank BNI kurang, sering ada orang mencurigakan.",negative,0.9961846470832825,negatif
Ada yang pernah pakai Bank BRI dan Bank BNI? Share pengalaman dong,neutral,0.9938051700592041,netral
"Dari pengalaman, Bank Mandiri overall bagus, kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai dan fitur investasi di Bank Mandiri mudah dipahami pemula, cuma notifikasi Livin by Mandiri spam banget, banyak yang gak penting.",negative,0.6374872922897339,campuran
"Guys, Bank BCA atau Bank BNI ya buat kredit rumah? Lagi galau nih",neutral,0.9130125641822815,netral
"1 bulan pakai Bank BRI, impressi pertama positif",neutral,0.9699971675872803,positif
"Kalau menurut saya, jam makan siang, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi luar biasa. Mending pindah ke Bank BNI aja kayaknya.",neutral,0.8258625268936157,positif
"Lagi compare Bank BNI vs Bank BCA, ada masukan?",neutral,0.9978585839271545,netral
"Tadi, waktu mau bayar tagihan, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis. Bank BCA jauh lebih baik dari Bank BRI sih.",positive,0.9769631624221802,positif
mau tanya-tanya produk investasi Bank BRI ke CS nya.,neutral,0.9979673027992249,netral
"Sejak pakai, Bank Mandiri overall bagus, biaya transfer online Bank Mandiri lebih murah dari yang offline dan fitur di Livin by Mandiri lengkap banget, semua bisa dari hp, gak perlu ke cabang, cuma kasus fraud yang lambat ditangani tim Bank Mandiri.",positive,0.9963424801826477,campuran
