teks,target_bank,sentimen
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bni. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
"Petugas di kantor cabang bank bni ramah-ramah dan informatif, padahal antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari.",Bank BNI,positif
"Petugas di kantor cabang bank bni ramah-ramah dan informatif, padahal antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari.",Bank BCA,negatif
"Fitur cardless di mybca ngebantu banget pas dompet ketinggalan, sayangnya biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BCA,positif
"Fitur cardless di mybca ngebantu banget pas dompet ketinggalan, sayangnya biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BTN,negatif
rekening Bank BCA saya gunakan khusus untuk tabungan.,Bank BCA,netral
saya punya rekening di Bank BTN dan juga di Bank BCA.,Bank BTN,netral
"Walaupun antre, pelayanan di teller bank mandiri efisien dan cepat, beda cerita kalau myBCA lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank Mandiri,positif
"Walaupun antre, pelayanan di teller bank mandiri efisien dan cepat, beda cerita kalau myBCA lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank BCA,negatif
"Sering dapat promo menarik dari kartu kredit bank bni, diskonnya lumayan. Kalau Bank BTN sih standar aja menurutku.",Bank BNI,positif
"Sering dapat promo menarik dari kartu kredit bank bni, diskonnya lumayan. Kalau Bank BTN sih standar aja menurutku.",Bank BTN,netral
"Kalau boleh jujur, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai. Beda banget sama Bank BCA yang lebih lancar.",Bank BNI,negatif
"Kalau boleh jujur, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
saya adalah nasabah Bank BTN sudah 5 tahun.,Bank BTN,netral
"Suka banget sama Bank BCA, pemegang kartu debit Bank BCA sering dapat cashback di supermarket.",Bank BCA,positif
rekening Bank BCA saya gunakan khusus untuk tabungan.,Bank BCA,netral
sedang mempertimbangkan antara Bank BCA dan Bank BNI untuk KPR.,Bank BCA,netral
"Suka banget sama Bank BCA, ATM Bank BCA jarang kosong uangnya, selalu terisi.",Bank BCA,positif
"Pengalaman pribadiku sih, susah banget nyari ATM Bank BNI di daerah saya, harus pergi jauh. Beda banget sama Bank BCA yang lebih lancar.",Bank BNI,negatif
"Pengalaman pribadiku sih, susah banget nyari ATM Bank BNI di daerah saya, harus pergi jauh. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
saya punya rekening di Bank Mandiri dan juga di Bank BCA.,Bank Mandiri,netral
sedang mempertimbangkan antara Bank BNI dan Bank Mandiri untuk KPR.,Bank BNI,netral
saya punya rekening di Bank BCA dan juga di Bank Mandiri.,Bank BCA,netral
"Sering dapat promo menarik dari kartu kredit bank mandiri, diskonnya lumayan. Kalau Bank BCA sih standar aja menurutku.",Bank Mandiri,positif
"Sering dapat promo menarik dari kartu kredit bank mandiri, diskonnya lumayan. Kalau Bank BCA sih standar aja menurutku.",Bank BCA,netral
rekening Bank BTN saya gunakan khusus untuk tabungan.,Bank BTN,netral
"Jujur, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BNI,negatif
"Jujur, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bca. Kalau Bank BNI sih standar aja menurutku.,Bank BCA,positif
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bca. Kalau Bank BNI sih standar aja menurutku.,Bank BNI,netral
"Pengalaman pribadiku sih, untuk Bank BNI, sering dapat promo menarik dari kartu kredit Bank BNI, diskonnya lumayan, beda cerita kalau proses blokir kartu Bank BNI kalau hilang ribet dan butuh waktu lama.",Bank BNI,campuran
sedang mempertimbangkan antara Bank Mandiri dan Bank BTN untuk KPR.,Bank Mandiri,netral
"Suka banget sama Bank Mandiri, jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai.",Bank Mandiri,positif
rekening Bank BNI saya gunakan khusus untuk tabungan.,Bank BNI,netral
sedang mempertimbangkan antara Bank BTN dan Bank BNI untuk KPR.,Bank BTN,netral
menggunakan Bank BCA untuk keperluan bisnis dan transaksi harian.,Bank BCA,netral
"Selain tarik tunai, fitur setor tunai di atm bank bca sangat membantu. Kalau Bank BTN sih standar aja menurutku.",Bank BCA,positif
"Selain tarik tunai, fitur setor tunai di atm bank bca sangat membantu. Kalau Bank BTN sih standar aja menurutku.",Bank BTN,netral
"Aplikasi livin by mandiri-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Kalau Bank BTN sih standar aja menurutku.",Bank Mandiri,positif
"Aplikasi livin by mandiri-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Kalau Bank BTN sih standar aja menurutku.",Bank BTN,netral
menggunakan Bank BCA untuk keperluan bisnis dan transaksi harian.,Bank BCA,netral
saya punya rekening di Bank BCA dan juga di Bank Mandiri.,Bank BCA,netral
"Biaya admin bank bni cukup terjangkau, sesuai dengan layanannya, di sisi lain CS Bank BCA kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BNI,positif
"Biaya admin bank bni cukup terjangkau, sesuai dengan layanannya, di sisi lain CS Bank BCA kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BCA,negatif
"Suka banget sama Bank BNI, petugas di kantor cabang Bank BNI ramah-ramah dan informatif.",Bank BNI,positif
saya adalah nasabah Bank BTN sudah 5 tahun.,Bank BTN,netral
menggunakan Bank Mandiri untuk keperluan bisnis dan transaksi harian.,Bank Mandiri,netral
"Suka banget sama Bank BCA, pengalaman saya dengan customer service Bank BCA selalu baik dan solutif.",Bank BCA,positif
"Kalau boleh jujur, untuk Bank Mandiri, ATM Bank Mandiri mudah ditemukan di mana-mana, bahkan di kota kecil, padahal Livin by Mandiri sering tiba-tiba logout sendiri, harus login ulang terus.",Bank Mandiri,campuran
saya punya rekening di Bank BNI dan juga di Bank BCA.,Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
"Kalau boleh jujur, sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu. Beda banget sama Bank BTN yang lebih lancar.",Bank BNI,negatif
"Kalau boleh jujur, sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
"Kalau boleh jujur, sempat khawatir dengan kasus skimming di Bank BNI, jadi takut nabung banyak. Beda banget sama Bank BTN yang lebih lancar.",Bank BNI,negatif
"Kalau boleh jujur, sempat khawatir dengan kasus skimming di Bank BNI, jadi takut nabung banyak. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, tapi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BNI,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, tapi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank Mandiri,negatif
"Kalau boleh jujur, untuk Bank Mandiri, jaringan ATM Bank Mandiri sangat luas, jadi gampang tarik tunai, beda cerita kalau keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,campuran
"Atm bank bni jarang kosong uangnya, selalu terisi, di sisi lain banyak biaya tersembunyi kalau pakai Bank BTN, tiba-tiba saldo kepotong.",Bank BNI,positif
"Atm bank bni jarang kosong uangnya, selalu terisi, di sisi lain banyak biaya tersembunyi kalau pakai Bank BTN, tiba-tiba saldo kepotong.",Bank BTN,negatif
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
"Pengalaman pribadiku sih, proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama. Beda banget sama Bank BNI yang lebih lancar.",Bank Mandiri,negatif
"Pengalaman pribadiku sih, proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama. Beda banget sama Bank BNI yang lebih lancar.",Bank BNI,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai. Kalau Bank Mandiri sih standar aja menurutku.",Bank BNI,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai. Kalau Bank Mandiri sih standar aja menurutku.",Bank Mandiri,netral
"Suka banget karena bank bca banyak promo transfer gratis via bi-fast, sayangnya susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh.",Bank BCA,positif
"Suka banget karena bank bca banyak promo transfer gratis via bi-fast, sayangnya susah banget nyari ATM Bank BTN di daerah saya, harus pergi jauh.",Bank BTN,negatif
baru saja memindahkan rekening gaji saya ke Bank BCA.,Bank BCA,netral
saya adalah nasabah Bank Mandiri sudah 5 tahun.,Bank Mandiri,netral
sedang mempertimbangkan antara Bank BCA dan Bank Mandiri untuk KPR.,Bank BCA,netral
saya adalah nasabah Bank BTN sudah 5 tahun.,Bank BTN,netral
"Suka banget sama Bank Mandiri, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank Mandiri.",Bank Mandiri,positif
baru saja memindahkan rekening gaji saya ke Bank Mandiri.,Bank Mandiri,netral
"Sejauh ini, untuk Bank BNI, pemegang kartu debit Bank BNI sering dapat cashback di supermarket, namun keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,campuran
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BTN ya? Lagi bingung nih.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BTN ya? Lagi bingung nih.",Bank BTN,netral
"Aplikasi mybca-nya sangat intuitif dan mudah digunakan, bahkan buat pemula, sayangnya CS di social media Bank BTN balasnya lama dan sering template jawabannya.",Bank BCA,positif
"Aplikasi mybca-nya sangat intuitif dan mudah digunakan, bahkan buat pemula, sayangnya CS di social media Bank BTN balasnya lama dan sering template jawabannya.",Bank BTN,negatif
baru saja memindahkan rekening gaji saya ke Bank BNI.,Bank BNI,netral
saya punya rekening di Bank BCA dan juga di Bank BNI.,Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
"Sejauh ini, CS di social media Bank BNI balasnya lama dan sering template jawabannya. Beda banget sama Bank BTN yang lebih lancar.",Bank BNI,negatif
"Sejauh ini, CS di social media Bank BNI balasnya lama dan sering template jawabannya. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
"Bank btn banyak kerjasama dengan merchant, jadi banyak diskon f&b. Kalau Bank BNI sih standar aja menurutku.",Bank BTN,positif
"Bank btn banyak kerjasama dengan merchant, jadi banyak diskon f&b. Kalau Bank BNI sih standar aja menurutku.",Bank BNI,netral
"Pengalaman pribadiku sih, untuk Bank Mandiri, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank Mandiri, sayangnya keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,campuran
"Jujur, biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank BNI yang lebih lancar.",Bank BTN,negatif
"Jujur, biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank BNI yang lebih lancar.",Bank BNI,positif
"Menurutku, sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu. Beda banget sama Bank BCA yang lebih lancar.",Bank BNI,negatif
"Menurutku, sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
Petugas di kantor cabang bank bca ramah-ramah dan informatif. Kalau Bank BTN sih standar aja menurutku.,Bank BCA,positif
Petugas di kantor cabang bank bca ramah-ramah dan informatif. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
saya adalah nasabah Bank BTN sudah 5 tahun.,Bank BTN,netral
"Selain tarik tunai, fitur setor tunai di atm bank bni sangat membantu, di sisi lain keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,positif
"Selain tarik tunai, fitur setor tunai di atm bank bni sangat membantu, di sisi lain keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,negatif
"Kalau boleh jujur, myBCA sering tiba-tiba logout sendiri, harus login ulang terus. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BCA,negatif
"Kalau boleh jujur, myBCA sering tiba-tiba logout sendiri, harus login ulang terus. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
menggunakan Bank Mandiri untuk keperluan bisnis dan transaksi harian.,Bank Mandiri,netral
saya punya rekening di Bank BCA dan juga di Bank BTN.,Bank BCA,netral
saya punya rekening di Bank BCA dan juga di Bank BTN.,Bank BCA,netral
"Menurutku, untuk Bank Mandiri, kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai, beda cerita kalau antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank Mandiri,campuran
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
"Suka banget sama Bank BNI, transfer pakai BNI Mobile Banking anti ribet, prosesnya cepat dan simpel.",Bank BNI,positif
"Buka rekening bank bni sekarang bisa full online, gak sampai 10 menit jadi, tapi Livin by Mandiri makan banyak memori dan baterai hp.",Bank BNI,positif
"Buka rekening bank bni sekarang bisa full online, gak sampai 10 menit jadi, tapi Livin by Mandiri makan banyak memori dan baterai hp.",Bank Mandiri,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BTN ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BTN ya? Lagi bingung nih.",Bank BTN,netral
sedang mempertimbangkan antara Bank BNI dan Bank BTN untuk KPR.,Bank BNI,netral
saya punya rekening di Bank BCA dan juga di Bank Mandiri.,Bank BCA,netral
"Cicilan 0% dari bank mandiri ngebantu banget buat beli barang elektronik, tapi update BTN Mobile bukannya makin bagus malah makin banyak bug.",Bank Mandiri,positif
"Cicilan 0% dari bank mandiri ngebantu banget buat beli barang elektronik, tapi update BTN Mobile bukannya makin bagus malah makin banyak bug.",Bank BTN,negatif
"Sejauh ini, agak kecewa sama Bank BTN, banyak biaya tersembunyi kalau pakai Bank BTN, tiba-tiba saldo kepotong.",Bank BTN,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank BNI ya? Lagi bingung nih.",Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank BNI ya? Lagi bingung nih.",Bank BNI,netral
"Qris di bni mobile banking responsif dan gak pernah gagal, sat set bayarnya, namun biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BNI,positif
"Qris di bni mobile banking responsif dan gak pernah gagal, sat set bayarnya, namun biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank Mandiri,negatif
"Suka banget sama Bank BTN, BTN Mobile sangat stabil dan jarang error, bisa diandalkan.",Bank BTN,positif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
rekening Bank BTN saya gunakan khusus untuk tabungan.,Bank BTN,netral
sedang mempertimbangkan antara Bank BNI dan Bank BTN untuk KPR.,Bank BNI,netral
"Menurutku, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi. Beda banget sama Bank BCA yang lebih lancar.",Bank BTN,negatif
"Menurutku, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
"Sering dapat promo menarik dari kartu kredit bank btn, diskonnya lumayan, padahal banyak biaya tersembunyi kalau pakai Bank Mandiri, tiba-tiba saldo kepotong.",Bank BTN,positif
"Sering dapat promo menarik dari kartu kredit bank btn, diskonnya lumayan, padahal banyak biaya tersembunyi kalau pakai Bank Mandiri, tiba-tiba saldo kepotong.",Bank Mandiri,negatif
"Aplikasi btn mobile-nya sangat intuitif dan mudah digunakan, bahkan buat pemula, sayangnya BNI Mobile Banking lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank BTN,positif
"Aplikasi btn mobile-nya sangat intuitif dan mudah digunakan, bahkan buat pemula, sayangnya BNI Mobile Banking lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank BNI,negatif
"Suka banget sama Bank BTN, login di BTN Mobile sekarang cepat pakai biometrik, praktis!.",Bank BTN,positif
"Atm bank bca mudah ditemukan di mana-mana, bahkan di kota kecil. Kalau Bank BNI sih standar aja menurutku.",Bank BCA,positif
"Atm bank bca mudah ditemukan di mana-mana, bahkan di kota kecil. Kalau Bank BNI sih standar aja menurutku.",Bank BNI,netral
"Pengalaman pribadiku sih, CS Bank BNI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan. Beda banget sama Bank BCA yang lebih lancar.",Bank BNI,negatif
"Pengalaman pribadiku sih, CS Bank BNI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
"Jaringan atm bank bni sangat luas, jadi gampang tarik tunai. Kalau Bank BTN sih standar aja menurutku.",Bank BNI,positif
"Jaringan atm bank bni sangat luas, jadi gampang tarik tunai. Kalau Bank BTN sih standar aja menurutku.",Bank BTN,netral
baru saja memindahkan rekening gaji saya ke Bank BCA.,Bank BCA,netral
"Walaupun antre, pelayanan di teller bank mandiri efisien dan cepat. Kalau Bank BNI sih standar aja menurutku.",Bank Mandiri,positif
"Walaupun antre, pelayanan di teller bank mandiri efisien dan cepat. Kalau Bank BNI sih standar aja menurutku.",Bank BNI,netral
"Jaringan atm bank bni sangat luas, jadi gampang tarik tunai, beda cerita kalau kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BNI,positif
"Jaringan atm bank bni sangat luas, jadi gampang tarik tunai, beda cerita kalau kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BTN,negatif
"Kalau boleh jujur, untuk Bank BTN, pengalaman saya dengan customer service Bank BTN selalu baik dan solutif, beda cerita kalau aplikasi BTN Mobile sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BTN,campuran
sedang mempertimbangkan antara Bank Mandiri dan Bank BTN untuk KPR.,Bank Mandiri,netral
"Sering dapat promo menarik dari kartu kredit bank bni, diskonnya lumayan, beda cerita kalau update BTN Mobile bukannya makin bagus malah makin banyak bug.",Bank BNI,positif
"Sering dapat promo menarik dari kartu kredit bank bni, diskonnya lumayan, beda cerita kalau update BTN Mobile bukannya makin bagus malah makin banyak bug.",Bank BTN,negatif
"Pengalaman saya dengan customer service bank mandiri selalu baik dan solutif, namun keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,positif
"Pengalaman saya dengan customer service bank mandiri selalu baik dan solutif, namun keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,negatif
"Menurutku, untuk Bank Mandiri, top up e-wallet dari Livin by Mandiri instan masuknya, sayangnya proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,campuran
"Jujur, agak kecewa sama Bank Mandiri, proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,negatif
"Cicilan 0% dari bank mandiri ngebantu banget buat beli barang elektronik, beda cerita kalau susah banget nyari ATM Bank BNI di daerah saya, harus pergi jauh.",Bank Mandiri,positif
"Cicilan 0% dari bank mandiri ngebantu banget buat beli barang elektronik, beda cerita kalau susah banget nyari ATM Bank BNI di daerah saya, harus pergi jauh.",Bank BNI,negatif
"Menurutku, agak kecewa sama Bank Mandiri, update Livin by Mandiri bukannya makin bagus malah makin banyak bug.",Bank Mandiri,negatif
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
saya punya rekening di Bank Mandiri dan juga di Bank BTN.,Bank Mandiri,netral
"Menurutku, agak kecewa sama Bank BNI, sempat khawatir dengan kasus skimming di Bank BNI, jadi takut nabung banyak.",Bank BNI,negatif
saya punya rekening di Bank BCA dan juga di Bank Mandiri.,Bank BCA,netral
"Pengalaman saya dengan customer service bank bni selalu baik dan solutif, padahal layar sentuh di ATM Bank Mandiri sering tidak responsif.",Bank BNI,positif
"Pengalaman saya dengan customer service bank bni selalu baik dan solutif, padahal layar sentuh di ATM Bank Mandiri sering tidak responsif.",Bank Mandiri,negatif
"Jujur, CS Bank Mandiri kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan. Beda banget sama Bank BNI yang lebih lancar.",Bank Mandiri,negatif
"Jujur, CS Bank Mandiri kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan. Beda banget sama Bank BNI yang lebih lancar.",Bank BNI,positif
"Walaupun antre, pelayanan di teller bank mandiri efisien dan cepat, padahal UI/UX dari myBCA agak membingungkan untuk orang tua, terlalu rumit.",Bank Mandiri,positif
"Walaupun antre, pelayanan di teller bank mandiri efisien dan cepat, padahal UI/UX dari myBCA agak membingungkan untuk orang tua, terlalu rumit.",Bank BCA,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
rekening Bank Mandiri saya gunakan khusus untuk tabungan.,Bank Mandiri,netral
"Suka banget sama Bank Mandiri, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank Mandiri.",Bank Mandiri,positif
"Sering dapat promo menarik dari kartu kredit bank bca, diskonnya lumayan, di sisi lain keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BCA,positif
"Sering dapat promo menarik dari kartu kredit bank bca, diskonnya lumayan, di sisi lain keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,negatif
Proses verifikasi buka rekening bank btn via video call cepat dan mudah. Kalau Bank BCA sih standar aja menurutku.,Bank BTN,positif
Proses verifikasi buka rekening bank btn via video call cepat dan mudah. Kalau Bank BCA sih standar aja menurutku.,Bank BCA,netral
"Bank btn banyak kerjasama dengan merchant, jadi banyak diskon f&b. Kalau Bank Mandiri sih standar aja menurutku.",Bank BTN,positif
"Bank btn banyak kerjasama dengan merchant, jadi banyak diskon f&b. Kalau Bank Mandiri sih standar aja menurutku.",Bank Mandiri,netral
menggunakan Bank BCA untuk keperluan bisnis dan transaksi harian.,Bank BCA,netral
saya adalah nasabah Bank Mandiri sudah 5 tahun.,Bank Mandiri,netral
"Sejauh ini, untuk Bank BCA, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA, namun layar sentuh di ATM Bank BCA sering tidak responsif.",Bank BCA,campuran
baru saja memindahkan rekening gaji saya ke Bank Mandiri.,Bank Mandiri,netral
menggunakan Bank BCA untuk keperluan bisnis dan transaksi harian.,Bank BCA,netral
"Jujur, untuk Bank Mandiri, suka banget karena Bank Mandiri banyak promo transfer gratis via BI-FAST, di sisi lain proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,campuran
"Walaupun antre, pelayanan di teller bank bca efisien dan cepat, beda cerita kalau antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank BCA,positif
"Walaupun antre, pelayanan di teller bank bca efisien dan cepat, beda cerita kalau antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank Mandiri,negatif
baru saja memindahkan rekening gaji saya ke Bank BNI.,Bank BNI,netral
sedang mempertimbangkan antara Bank BCA dan Bank BTN untuk KPR.,Bank BCA,netral
"Bank btn banyak kerjasama dengan merchant, jadi banyak diskon f&b, padahal ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BTN,positif
"Bank btn banyak kerjasama dengan merchant, jadi banyak diskon f&b, padahal ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BCA,negatif
saya punya rekening di Bank BCA dan juga di Bank BTN.,Bank BCA,netral
"Kalau boleh jujur, keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising. Beda banget sama Bank BTN yang lebih lancar.",Bank Mandiri,negatif
"Kalau boleh jujur, keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
saya punya rekening di Bank BCA dan juga di Bank BTN.,Bank BCA,netral
"Menurutku, biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BTN,negatif
"Menurutku, biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
sedang mempertimbangkan antara Bank BCA dan Bank Mandiri untuk KPR.,Bank BCA,netral
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank btn, di sisi lain kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BTN,positif
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank btn, di sisi lain kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank Mandiri,negatif
"Kalau boleh jujur, myBCA makan banyak memori dan baterai hp. Beda banget sama Bank BTN yang lebih lancar.",Bank BCA,negatif
"Kalau boleh jujur, myBCA makan banyak memori dan baterai hp. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BCA ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BCA ya? Lagi bingung nih.",Bank BCA,netral
"Kalau boleh jujur, agak kecewa sama Bank BCA, CS di social media Bank BCA balasnya lama dan sering template jawabannya.",Bank BCA,negatif
"Selain tarik tunai, fitur setor tunai di atm bank bca sangat membantu, padahal banyak biaya tersembunyi kalau pakai Bank BTN, tiba-tiba saldo kepotong.",Bank BCA,positif
"Selain tarik tunai, fitur setor tunai di atm bank bca sangat membantu, padahal banyak biaya tersembunyi kalau pakai Bank BTN, tiba-tiba saldo kepotong.",Bank BTN,negatif
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bni. Kalau Bank Mandiri sih standar aja menurutku.,Bank BNI,positif
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bni. Kalau Bank Mandiri sih standar aja menurutku.,Bank Mandiri,netral
"Pengalaman pribadiku sih, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai. Beda banget sama Bank BCA yang lebih lancar.",Bank BNI,negatif
